gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,10,0,0.7647058823529411,33.197086334228516,0.5940885257860046,306,234,2
0.75,10,50,0.7724609375,65.31973266601562,1.6598820239201741,1024,791,0
0.75,10,100,0.810546875,68.38264465332031,4.4744645862196,1024,830,0
0.75,10,150,0.833984375,68.33599853515625,6.206515393788477,1024,854,0
0.75,10,200,0.8271484375,73.31148529052734,5.7013339082475545,1024,847,0
0.75,10,250,0.8388671875,69.38695526123047,6.567359312031994,1024,859,0
0.75,10,300,0.8427734375,67.26696014404297,6.856034446626806,1024,863,0
0.75,10,350,0.85546875,66.16360473632812,7.794228634059948,1024,876,0
0.75,10,400,0.8544921875,67.10306549072266,7.722059850411245,1024,875,0
0.75,10,450,0.8564453125,67.77165985107422,7.866397417708652,1024,877,0
0.75,10,500,0.86328125,68.82276153564453,8.371578903249574,1024,884,0
0.75,10,550,0.8701171875,70.17337036132812,8.876760388790496,1024,891,0
0.75,10,600,0.873046875,69.21528625488281,9.093266739736606,1024,894,0
0.75,10,650,0.8759765625,69.43378448486328,9.309773090682716,1024,897,0
0.75,10,700,0.880859375,68.77604675292969,9.670617008926232,1024,902,0
0.75,10,750,0.8818359375,68.94892120361328,9.742785792574935,1024,903,0
0.75,10,800,0.8818359375,69.23235321044922,9.742785792574935,1024,903,0
0.75,10,850,0.8828125,69.29434204101562,9.814954576223638,1024,904,0
0.75,10,900,0.8876953125,69.4733657836914,10.175798494467156,1024,909,0
0.75,10,950,0.8935546875,71.62870025634766,10.608811196359374,1024,915,0
0.75,10,1000,0.90234375,71.89759826660156,11.258330249197703,1024,924,0
