gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,60,0,0.7753846153846153,43.18156051635742,1.0568458151135751,325,252,0
0.75,60,50,0.9029850746268657,195.41360473632812,5.783834050040506,268,242,0
0.75,60,100,0.9029850746268657,207.72845458984375,5.783834050040506,268,242,0
0.75,60,150,0.917910447761194,204.59181213378906,6.348110542727384,268,246,0
0.75,60,200,0.914179104477612,208.5846405029297,6.207041419555664,268,245,0
0.75,60,250,0.917910447761194,209.02462768554688,6.348110542727384,268,246,0
0.75,60,300,0.917910447761194,210.52374267578125,6.348110542727384,268,246,0
0.75,60,350,0.917910447761194,206.29803466796875,6.348110542727384,268,246,0
0.75,60,400,0.9216417910447762,202.44664001464844,6.489179665899104,268,247,0
0.75,60,450,0.9253731343283582,205.51051330566406,6.630248789070824,268,248,0
0.75,60,500,0.9253731343283582,207.99856567382812,6.630248789070824,268,248,0
0.75,60,550,0.9291044776119403,210.30029296875,6.7713179122425435,268,249,0
0.75,60,600,0.9291044776119403,211.0525360107422,6.7713179122425435,268,249,0
0.75,60,650,0.9291044776119403,216.3628692626953,6.7713179122425435,268,249,0
0.75,60,700,0.9365671641791045,213.50685119628906,7.053456158585982,268,251,0
0.75,60,750,0.9328358208955224,214.5607147216797,6.912387035414263,268,250,0
0.75,60,800,0.9328358208955224,216.7922821044922,6.912387035414263,268,250,0
0.75,60,850,0.9365671641791045,212.76260375976562,7.053456158585982,268,251,0
0.75,60,900,0.9440298507462687,213.9516143798828,7.335594404929422,268,253,0
0.75,60,950,0.9477611940298507,216.13168334960938,7.476663528101142,268,254,0
0.75,60,1000,0.9514925373134329,220.9723358154297,7.617732651272862,268,255,0
