gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,60,0,0.9206896551724137,45.33462905883789,1.1744404390294072,290,267,0
0.9,60,50,0.9440298507462687,191.4076690673828,2.402665739007333,268,253,0
0.9,60,100,0.9477611940298507,193.24844360351562,2.606281479601175,268,254,0
0.9,60,150,0.9477611940298507,194.4792022705078,2.606281479601175,268,254,0
0.9,60,200,0.9552238805970149,202.45706176757812,3.013512960788859,268,256,0
0.9,60,250,0.9514925373134329,202.35928344726562,2.8098972201950168,268,255,0
0.9,60,300,0.9514925373134329,200.23455810546875,2.8098972201950168,268,255,0
0.9,60,350,0.9514925373134329,196.24832153320312,2.8098972201950168,268,255,0
0.9,60,400,0.9589552238805971,197.4053497314453,3.217128701382701,268,257,0
0.9,60,450,0.9589552238805971,190.10440063476562,3.217128701382701,268,257,0
0.9,60,500,0.9589552238805971,194.85736083984375,3.217128701382701,268,257,0
0.9,60,550,0.9589552238805971,195.2131805419922,3.217128701382701,268,257,0
0.9,60,600,0.9589552238805971,199.32785034179688,3.217128701382701,268,257,0
0.9,60,650,0.9589552238805971,195.3922576904297,3.217128701382701,268,257,0
0.9,60,700,0.9589552238805971,195.3361053466797,3.217128701382701,268,257,0
0.9,60,750,0.9589552238805971,195.0999298095703,3.217128701382701,268,257,0
0.9,60,800,0.9589552238805971,193.4856719970703,3.217128701382701,268,257,0
0.9,60,850,0.9589552238805971,194.85951232910156,3.217128701382701,268,257,0
0.9,60,900,0.9589552238805971,193.5439910888672,3.217128701382701,268,257,0
0.9,60,950,0.9589552238805971,193.98074340820312,3.217128701382701,268,257,0
0.9,60,1000,0.9626865671641791,194.27565002441406,3.420744441976543,268,258,0
