gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,100,0,0.7891891891891892,70.2488021850586,1.2309814439362257,185,146,2
0.75,100,50,0.8768656716417911,399.26141357421875,4.796350187838468,268,235,0
0.75,100,100,0.914179104477612,423.28900146484375,6.207041419555664,268,245,0
0.75,100,150,0.9067164179104478,449.8642578125,5.9249031732122255,268,243,0
0.75,100,200,0.9067164179104478,445.5841979980469,5.9249031732122255,268,243,0
0.75,100,250,0.9104477611940298,434.2632141113281,6.065972296383945,268,244,0
0.75,100,300,0.9067164179104478,420.7107238769531,5.9249031732122255,268,243,0
0.75,100,350,0.9216417910447762,416.27789306640625,6.489179665899104,268,247,0
0.75,100,400,0.9216417910447762,408.0502014160156,6.489179665899104,268,247,0
0.75,100,450,0.917910447761194,399.39300537109375,6.348110542727384,268,246,0
0.75,100,500,0.917910447761194,408.4465637207031,6.348110542727384,268,246,0
0.75,100,550,0.917910447761194,410.44970703125,6.348110542727384,268,246,0
0.75,100,600,0.9328358208955224,406.87164306640625,6.912387035414263,268,250,0
0.75,100,650,0.9328358208955224,401.16943359375,6.912387035414263,268,250,0
0.75,100,700,0.9365671641791045,405.40771484375,7.053456158585982,268,251,0
0.75,100,750,0.9328358208955224,404.4209289550781,6.912387035414263,268,250,0
0.75,100,800,0.9402985074626866,405.70440673828125,7.194525281757702,268,252,0
0.75,100,850,0.9402985074626866,414.5325927734375,7.194525281757702,268,252,0
0.75,100,900,0.9477611940298507,406.21600341796875,7.476663528101142,268,254,0
0.75,100,950,0.9477611940298507,412.6293029785156,7.476663528101142,268,254,0
0.75,100,1000,0.9664179104477612,420.9019470214844,8.182009143959739,268,259,0
