gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,30,0,0.5168539325842697,43.61058044433594,0.5507910552258941,267,138,2
0.5,30,50,0.583756345177665,85.97419738769531,2.351152649601018,197,115,0
0.5,30,100,0.6040609137055838,103.7268295288086,2.9211290495042954,197,119,0
0.5,30,150,0.7157360406091371,111.81237030029297,6.05599924897232,197,141,0
0.5,30,200,0.7411167512690355,106.94556427001953,6.768469748851416,197,146,0
0.5,30,250,0.7461928934010152,118.09986877441406,6.910963848827236,197,147,0
0.5,30,300,0.7461928934010152,122.56732940673828,6.910963848827236,197,147,0
0.5,30,350,0.751269035532995,111.3717269897461,7.053457948803055,197,148,0
0.5,30,400,0.7715736040609137,123.36211395263672,7.623434348706332,197,152,0
0.5,30,450,0.7614213197969543,119.75038146972656,7.338446148754693,197,150,0
0.5,30,500,0.7715736040609137,121.73621368408203,7.623434348706332,197,152,0
0.5,30,550,0.7715736040609137,131.46319580078125,7.623434348706332,197,152,0
0.5,30,600,0.7817258883248731,131.61285400390625,7.9084225486579705,197,154,0
0.5,30,650,0.7766497461928934,126.12712097167969,7.765928448682152,197,153,0
0.5,30,700,0.7918781725888325,126.79634857177734,8.19341074860961,197,156,0
0.5,30,750,0.7868020304568528,128.92852783203125,8.05091664863379,197,155,0
0.5,30,800,0.7868020304568528,127.14993286132812,8.05091664863379,197,155,0
0.5,30,850,0.7918781725888325,130.13417053222656,8.19341074860961,197,156,0
0.5,30,900,0.7918781725888325,132.67047119140625,8.19341074860961,197,156,0
0.5,30,950,0.8071065989847716,130.5917510986328,8.620893048537067,197,159,0
0.5,30,1000,0.8121827411167513,134.271484375,8.763387148512887,197,160,0
