gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,40,0,0.7590497737556561,51.06947708129883,0.6213885099044939,884,671,2
0.75,40,50,0.8520084566596194,148.09193420410156,7.24571268826038,946,806,0
0.75,40,100,0.8731501057082452,169.06985473632812,8.747414799816937,946,826,0
0.75,40,150,0.8900634249471459,159.32455444335938,9.948776489062181,946,842,0
0.75,40,200,0.8932346723044398,159.9501190185547,10.174031805795664,946,845,0
0.75,40,250,0.8890063424947146,146.7637939453125,9.873691383484353,946,841,0
0.75,40,300,0.8985200845665962,157.42880249023438,10.549457333684803,946,850,0
0.75,40,350,0.8974630021141649,155.3483428955078,10.474372228106976,946,849,0
0.75,40,400,0.9016913319238901,165.78219604492188,10.774712650418286,946,853,0
0.75,40,450,0.9006342494714588,164.06788635253906,10.699627544840459,946,852,0
0.75,40,500,0.904862579281184,168.64987182617188,10.99996796715177,946,856,0
0.75,40,550,0.9006342494714588,170.14166259765625,10.699627544840459,946,852,0
0.75,40,600,0.9016913319238901,167.8218231201172,10.774712650418286,946,853,0
0.75,40,650,0.9112050739957717,169.35064697265625,11.450478600618736,946,862,0
0.75,40,700,0.9133192389006343,172.6499481201172,11.600648811774391,946,864,0
0.75,40,750,0.9175475687103594,177.07455444335938,11.900989234085703,946,868,0
0.75,40,800,0.9186046511627907,177.46864318847656,11.976074339663532,946,869,0
0.75,40,850,0.9217758985200846,175.68490600585938,12.201329656397014,946,872,0
0.75,40,900,0.9260042283298098,175.63648986816406,12.501670078708326,946,876,0
0.75,40,950,0.9312896405919662,184.07260131835938,12.877095606597464,946,881,0
0.75,40,1000,0.9386892177589852,183.01185607910156,13.402691345642259,946,888,0
