gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,20,0,0.4962686567164179,52.73017120361328,-0.12216944435630522,268,133,2
0.5,20,50,0.5848484848484848,114.95159912109375,5.339390499775317,990,579,0
0.5,20,100,0.6474609375,129.7578125,9.4375,1024,663,0
0.5,20,150,0.6904296875,147.92840576171875,12.1875,1024,707,0
0.5,20,200,0.7294921875,156.72482299804688,14.6875,1024,747,0
0.5,20,250,0.7470703125,160.60968017578125,15.8125,1024,765,0
0.5,20,300,0.759765625,156.56243896484375,16.625,1024,778,0
0.5,20,350,0.7676767676767676,160.16787719726562,16.844505743338797,990,760,0
0.5,20,400,0.7747474747474747,159.31687927246094,17.289454951653408,990,767,0
0.5,20,450,0.7777777777777778,157.3536834716797,17.480147469502526,990,770,0
0.5,20,500,0.7878787878787878,168.3342742919922,18.115789195666252,990,780,0
0.5,20,550,0.8056640625,164.97720336914062,19.5625,1024,825,0
0.5,20,600,0.80859375,155.8636474609375,19.75,1024,828,0
0.5,20,650,0.814453125,158.2943878173828,20.125,1024,834,0
0.5,20,700,0.8154296875,154.62033081054688,20.1875,1024,835,0
0.5,20,750,0.8212890625,159.07980346679688,20.5625,1024,841,0
0.5,20,800,0.8232421875,167.4236297607422,20.6875,1024,843,0
0.5,20,850,0.837890625,166.2440185546875,21.625,1024,858,0
0.5,20,900,0.8447265625,161.54043579101562,22.0625,1024,865,0
0.5,20,950,0.85546875,162.6396484375,22.75,1024,876,0
0.5,20,1000,0.873046875,158.5123748779297,23.875,1024,894,0
