gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,80,0,0.7784615384615384,42.70356750488281,1.1849483381576449,325,253,2
0.75,80,50,0.8843283582089553,237.94027709960938,5.078488434181907,268,237,0
0.75,80,100,0.8917910447761194,239.8409881591797,5.360626680525347,268,239,0
0.75,80,150,0.8917910447761194,247.170166015625,5.360626680525347,268,239,0
0.75,80,200,0.8917910447761194,247.83261108398438,5.360626680525347,268,239,0
0.75,80,250,0.8917910447761194,241.34445190429688,5.360626680525347,268,239,0
0.75,80,300,0.8955223880597015,245.3551025390625,5.501695803697066,268,240,0
0.75,80,350,0.8955223880597015,244.17628479003906,5.501695803697066,268,240,0
0.75,80,400,0.9067164179104478,242.6197967529297,5.9249031732122255,268,243,0
0.75,80,450,0.8955223880597015,236.29922485351562,5.501695803697066,268,240,0
0.75,80,500,0.8955223880597015,234.88487243652344,5.501695803697066,268,240,0
0.75,80,550,0.914179104477612,243.446533203125,6.207041419555664,268,245,0
0.75,80,600,0.914179104477612,239.33900451660156,6.207041419555664,268,245,0
0.75,80,650,0.914179104477612,236.2928009033203,6.207041419555664,268,245,0
0.75,80,700,0.9291044776119403,239.0261688232422,6.7713179122425435,268,249,0
0.75,80,750,0.9216417910447762,238.11744689941406,6.489179665899104,268,247,0
0.75,80,800,0.9328358208955224,242.0062713623047,6.912387035414263,268,250,0
0.75,80,850,0.9328358208955224,244.9254150390625,6.912387035414263,268,250,0
0.75,80,900,0.9402985074626866,244.18792724609375,7.194525281757702,268,252,0
0.75,80,950,0.9440298507462687,250.1525421142578,7.335594404929422,268,253,0
0.75,80,1000,0.9440298507462687,251.9111785888672,7.335594404929422,268,253,0
