gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,20,0,0.911522633744856,38.22422790527344,1.1974672249858833,972,886,0
0.9,20,50,0.9342105263157895,78.22166442871094,2.6302335742231624,532,497,0
0.9,20,100,0.9360902255639098,84.03916931152344,2.7747519024771825,532,498,0
0.9,20,150,0.9454887218045113,78.69046020507812,3.4973435437472826,532,503,0
0.9,20,200,0.9530075187969925,80.09107208251953,4.075416856763362,532,507,0
0.9,20,250,0.9605263157894737,78.90135192871094,4.653490169779443,532,511,0
0.9,20,300,0.956766917293233,81.96829986572266,4.364453513271402,532,509,0
0.9,20,350,0.9586466165413534,80.87415313720703,4.5089718415254225,532,510,0
0.9,20,400,0.9605263157894737,79.80686950683594,4.653490169779443,532,511,0
0.9,20,450,0.9605263157894737,79.80686950683594,4.653490169779443,532,511,0
0.9,20,500,0.9661654135338346,81.15271759033203,5.087045154541503,532,514,0
0.9,20,550,0.9661654135338346,81.35088348388672,5.087045154541503,532,514,0
0.9,20,600,0.9680451127819549,81.36772918701172,5.231563482795523,532,515,0
0.9,20,650,0.9680451127819549,81.36772918701172,5.231563482795523,532,515,0
0.9,20,700,0.9680451127819549,81.36772918701172,5.231563482795523,532,515,0
0.9,20,750,0.9736842105263158,82.44287109375,5.6651184675575825,532,518,0
0.9,20,800,0.9736842105263158,82.44287109375,5.6651184675575825,532,518,0
0.9,20,850,0.9736842105263158,82.68531036376953,5.6651184675575825,532,518,0
0.9,20,900,0.9755639097744361,82.8912582397461,5.809636795811603,532,519,0
0.9,20,950,0.9774436090225563,83.96690368652344,5.954155124065623,532,520,0
0.9,20,1000,0.9793233082706767,84.07051849365234,6.098673452319643,532,521,0
