gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,1000,0,0.9428868120456906,1431.13671875,4.436246333065096,963,908,0
0.9,1000,50,0.9480789200415368,1711.63720703125,4.973322160312687,963,913,0
0.9,1000,100,0.9511941848390446,1712.0821533203125,5.295567656661242,963,916,0
0.9,1000,150,0.9543094496365524,1805.52587890625,5.617813153009797,963,919,0
0.9,1000,200,0.9543094496365524,1789.7308349609375,5.617813153009797,963,919,0
0.9,1000,250,0.9543094496365524,1828.1298828125,5.617813153009797,963,919,0
0.9,1000,300,0.9543094496365524,1828.1298828125,5.617813153009797,963,919,0
0.9,1000,350,0.9584631360332295,1763.3526611328125,6.047473814807869,963,923,0
0.9,1000,400,0.9595015576323987,1762.2213134765625,6.154888980257388,963,924,0
0.9,1000,450,0.9615784008307373,1768.980224609375,6.369719311156424,963,926,0
0.9,1000,500,0.9615784008307373,1768.980224609375,6.369719311156424,963,926,0
0.9,1000,550,0.9646936656282451,1800.4456787109375,6.691964807504979,963,929,0
0.9,1000,600,0.9657320872274143,1780.8406982421875,6.799379972954497,963,930,0
0.9,1000,650,0.9646936656282451,1794.1766357421875,6.691964807504979,963,929,0
0.9,1000,700,0.9688473520249221,1818.508056640625,7.121625469303051,963,933,0
0.9,1000,750,0.9688473520249221,1818.508056640625,7.121625469303051,963,933,0
0.9,1000,800,0.9688473520249221,1815.4564208984375,7.121625469303051,963,933,0
0.9,1000,850,0.9688473520249221,1820.5650634765625,7.121625469303051,963,933,0
0.9,1000,900,0.9709241952232607,1801.6351318359375,7.336455800202088,963,935,0
0.9,1000,950,0.9740394600207685,1808.13720703125,7.6587012965506425,963,938,0
0.9,1000,1000,0.9792315680166147,1865.18505859375,8.195777123798234,963,943,0
