gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,500,0,0.9304257528556594,556.8567504882812,3.147264347670878,963,896,0
0.9,500,50,0.9595015576323987,1312.9957275390625,6.154888980257388,963,924,0
0.9,500,100,0.9595015576323987,1312.9957275390625,6.154888980257388,963,924,0
0.9,500,150,0.9626168224299065,1340.579345703125,6.477134476605942,963,927,0
0.9,500,200,0.9626168224299065,1340.579345703125,6.477134476605942,963,927,0
0.9,500,250,0.9626168224299065,1340.579345703125,6.477134476605942,963,927,0
0.9,500,300,0.9646936656282451,1331.71826171875,6.691964807504979,963,929,0
0.9,500,350,0.9646936656282451,1331.71826171875,6.691964807504979,963,929,0
0.9,500,400,0.9678089304257529,1302.4765625,7.014210303853533,963,932,0
0.9,500,450,0.9719626168224299,1334.7138671875,7.443870965651606,963,936,0
0.9,500,500,0.9709241952232607,1301.6732177734375,7.336455800202088,963,935,0
0.9,500,550,0.9730010384215991,1298.8837890625,7.551286131101124,963,937,0
0.9,500,600,0.9740394600207685,1296.3245849609375,7.6587012965506425,963,938,0
0.9,500,650,0.9761163032191069,1287.521484375,7.873531627449679,963,940,0
0.9,500,700,0.9761163032191069,1278.3311767578125,7.873531627449679,963,940,0
0.9,500,750,0.9781931464174455,1278.9085693359375,8.088361958348715,963,942,0
0.9,500,800,0.9792315680166147,1266.20654296875,8.195777123798234,963,943,0
0.9,500,850,0.9792315680166147,1277.7637939453125,8.195777123798234,963,943,0
0.9,500,900,0.980269989615784,1280.7755126953125,8.303192289247752,963,944,0
0.9,500,950,0.9813084112149533,1268.66748046875,8.410607454697269,963,945,0
0.9,500,1000,0.9833852544132918,1288.139892578125,8.625437785596306,963,947,0
