gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,100,0,0.903448275862069,74.15734100341797,0.13840913308956662,145,131,0
0.9,100,50,0.9514925373134329,301.3409729003906,2.8098972201950168,268,255,0
0.9,100,100,0.9552238805970149,283.609619140625,3.013512960788859,268,256,0
0.9,100,150,0.9552238805970149,297.6925354003906,3.013512960788859,268,256,0
0.9,100,200,0.9514925373134329,297.87738037109375,2.8098972201950168,268,255,0
0.9,100,250,0.9589552238805971,288.6308898925781,3.217128701382701,268,257,0
0.9,100,300,0.9589552238805971,288.6308898925781,3.217128701382701,268,257,0
0.9,100,350,0.9589552238805971,303.93377685546875,3.217128701382701,268,257,0
0.9,100,400,0.9514925373134329,301.15838623046875,2.8098972201950168,268,255,0
0.9,100,450,0.9589552238805971,313.7178955078125,3.217128701382701,268,257,0
0.9,100,500,0.9626865671641791,305.1608581542969,3.420744441976543,268,258,0
0.9,100,550,0.9626865671641791,305.1608581542969,3.420744441976543,268,258,0
0.9,100,600,0.9664179104477612,310.5210266113281,3.624360182570385,268,259,0
0.9,100,650,0.9664179104477612,310.5210266113281,3.624360182570385,268,259,0
0.9,100,700,0.9664179104477612,312.13262939453125,3.624360182570385,268,259,0
0.9,100,750,0.9664179104477612,318.307861328125,3.624360182570385,268,259,0
0.9,100,800,0.9664179104477612,317.2815246582031,3.624360182570385,268,259,0
0.9,100,850,0.9664179104477612,321.44891357421875,3.624360182570385,268,259,0
0.9,100,900,0.9738805970149254,329.48211669921875,4.0315916637580695,268,261,0
0.9,100,950,0.9738805970149254,329.48211669921875,4.0315916637580695,268,261,0
0.9,100,1000,0.9738805970149254,332.5425720214844,4.0315916637580695,268,261,0
