model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0,0.02,15,200,0.0851063829787234,46.3839225769043,7.129013941226905,235,20,0
1,0.02,15,200,0.04819277108433735,24.93986701965332,2.594560328789741,166,8,0
2,0.02,15,200,0.08797653958944282,28.174827575683594,15.529906242817654,1023,90,0
3,0.02,15,200,0.06744186046511629,49.0964241027832,9.937631803712613,860,58,0
4,0.02,15,200,0.07421875,27.91490364074707,12.392857142857144,1024,76,0
5,0.02,15,200,0.1064453125,59.88044738769531,19.758928571428573,1024,109,0
6,0.02,15,200,0.1259765625,44.05575180053711,24.22321428571429,1024,129,0
7,0.02,15,200,0.087890625,32.47036361694336,15.517857142857144,1024,90,0
8,0.02,15,200,0.103515625,31.46157455444336,19.089285714285715,1024,106,0
9,0.02,15,200,0.08550185873605948,47.06944274902344,7.673645432979701,269,23,0
10,0.02,15,200,0.0693359375,37.89445495605469,11.276785714285715,1024,71,0
11,0.02,15,200,0.111328125,30.922645568847656,20.875,1024,114,0
12,0.02,15,200,0.06666666666666667,36.54612350463867,4.654746681256313,195,13,0
13,0.02,15,200,0.072265625,39.476417541503906,11.946428571428571,1024,74,0
14,0.02,15,200,0.0810546875,41.03205490112305,13.955357142857144,1024,83,0
15,0.02,15,200,0.09375,67.54051208496094,16.857142857142858,1024,96,0
16,0.02,15,200,0.0947265625,31.987260818481445,17.080357142857142,1024,97,0
17,0.02,15,200,0.080078125,21.694433212280273,13.732142857142858,1024,82,0
18,0.02,15,200,0.138671875,45.44868469238281,27.125000000000004,1024,142,0
19,0.02,15,200,0.038834951456310676,48.49143600463867,1.3653848568848062,103,4,0
20,0.02,15,200,0.04823151125401929,27.343963623046875,3.556200885104616,311,15,0
21,0.02,15,200,0.08290155440414508,41.5216064453125,10.811168194253428,579,48,0
22,0.02,15,200,0.1103515625,40.59063720703125,20.651785714285715,1024,113,0
23,0.02,15,200,0.08984375,48.909175872802734,15.964285714285715,1024,92,0
24,0.02,15,200,0.0791015625,41.47453308105469,13.508928571428571,1024,81,0
25,0.02,15,200,0.08660130718954248,50.04860305786133,11.768752472001108,612,53,0
26,0.02,15,200,0.10550458715596331,51.236083984375,9.017572144257882,218,23,0
27,0.02,15,200,0.099609375,45.89216613769531,18.196428571428573,1024,102,0
28,0.02,15,200,0.0908203125,40.91945266723633,16.1875,1024,93,0
29,0.02,15,200,0.0859375,24.690340042114258,15.071428571428573,1024,88,0
30,0.02,15,200,0.07606263982102908,26.468358993530273,8.466409480143199,447,34,0
31,0.02,15,200,0.0908203125,33.61210250854492,16.1875,1024,93,0
32,0.02,15,200,0.1044921875,47.98526382446289,19.3125,1024,107,0
33,0.02,15,200,0.0712890625,42.034786224365234,11.723214285714286,1024,73,0
34,0.02,15,200,0.0859375,54.921382904052734,15.071428571428573,1024,88,0
35,0.02,15,200,0.07246376811594203,43.49915313720703,5.391586992047218,207,15,0
36,0.02,15,200,0.1302250803858521,39.39292907714844,19.63575392509383,622,81,0
37,0.02,15,200,0.09329446064139942,41.547760009765625,9.695945766787727,343,32,0
38,0.02,15,200,0.05989110707803993,31.29886245727539,6.688424868624189,551,33,0
39,0.02,15,200,0.07421875,55.974365234375,12.392857142857144,1024,76,0
40,0.02,15,200,0.09789343246592318,37.056636810302734,15.805548568506728,807,79,0
41,0.02,15,200,0.099609375,44.23686218261719,18.196428571428573,1024,102,0
42,0.02,15,200,0.05612244897959184,39.74993896484375,3.612244897959184,196,11,0
43,0.02,15,200,0.06473214285714286,42.47702407836914,6.762864320629386,448,29,0
44,0.02,15,200,0.09765625,45.90742111206055,17.75,1024,100,0
45,0.02,15,200,0.083984375,33.19807815551758,14.625,1024,86,0
46,0.02,15,200,0.07142857142857142,45.900482177734375,4.123459160934548,126,9,0
47,0.02,15,200,0.1591796875,45.175148010253906,31.812500000000007,1024,163,0
48,0.02,15,200,0.0871559633027523,35.203189849853516,7.082470825747607,218,19,0
49,0.02,15,200,0.0908203125,31.22789764404297,16.1875,1024,93,0
50,0.02,15,200,0.08643815201192251,45.479339599609375,12.292798656562754,671,58,0
51,0.02,15,200,0.09982486865148861,48.856685638427734,13.624740239304117,571,57,0
52,0.02,15,200,0.0908203125,41.317359924316406,16.1875,1024,93,0
53,0.02,15,200,0.11285266457680251,49.11140823364258,20.517399005571097,957,108,0
54,0.02,15,200,0.11176470588235295,49.36163330078125,8.546181304299271,170,19,0
55,0.02,15,200,0.08333333333333333,37.55162811279297,14.103842290203714,972,81,0
56,0.02,15,200,0.1025390625,40.795310974121094,18.86607142857143,1024,105,0
57,0.02,15,200,0.11328125,40.529659271240234,21.321428571428573,1024,116,0
58,0.02,15,200,0,39.225257873535156,0.0,0,0,0
59,0.02,15,200,0.115234375,23.37042999267578,21.767857142857146,1024,118,0
60,0.02,15,200,0.1767578125,41.01612091064453,35.830357142857146,1024,181,0
61,0.02,15,200,0.06944444444444445,44.719642639160156,6.701016946547281,360,25,0
62,0.02,15,200,0.1064516129032258,43.69624710083008,18.83157042751065,930,99,0
63,0.02,15,200,0.0908203125,46.260009765625,16.1875,1024,93,0
64,0.02,15,200,0.1064453125,31.985347747802734,19.758928571428573,1024,109,0
65,0.02,15,200,0.1455078125,48.73109436035156,28.687500000000004,1024,149,0
66,0.02,15,200,0.11328125,33.105262756347656,21.321428571428573,1024,116,0
67,0.02,15,200,0.0556640625,30.620574951171875,8.151785714285714,1024,57,0
68,0.02,15,200,0.0849609375,37.63473129272461,14.848214285714286,1024,87,0
69,0.02,15,200,0.0908203125,35.55168151855469,16.1875,1024,93,0
70,0.02,15,200,0.0676779463243874,50.152034759521484,9.969650083962655,857,58,0
71,0.02,15,200,0.0625,49.867916107177734,1.2142857142857142,16,1,3
72,0.02,15,200,0.0690978886756238,54.55831527709961,8.004858194267367,521,36,0
73,0.02,15,200,0.0712890625,32.84706115722656,11.723214285714286,1024,73,0
74,0.02,15,200,0.076171875,65.80657958984375,12.839285714285715,1024,78,0
75,0.02,15,200,0.07042253521126761,31.011640548706055,9.596786134450248,710,50,0
76,0.02,15,200,0.038461538461538464,27.108196258544922,0.6723981776166309,26,1,1
77,0.02,15,200,0.0693359375,56.87199020385742,11.276785714285715,1024,71,0
78,0.02,15,200,0.1095679012345679,33.82801055908203,16.285903801613973,648,71,0
79,0.02,15,200,0.0791015625,32.95227813720703,13.508928571428571,1024,81,0
80,0.02,15,200,0.083984375,27.086929321289062,14.625,1024,86,0
81,0.02,15,200,0.1044921875,36.92373275756836,19.3125,1024,107,0
82,0.02,15,200,0.024390243902439025,37.662872314453125,0.200794836713922,41,1,0
83,0.02,15,200,0.1123046875,40.07284164428711,21.09821428571429,1024,115,0
84,0.02,15,200,0.08816705336426914,48.86717987060547,10.108462881600003,431,38,0
85,0.02,15,200,0.080078125,56.21445083618164,13.732142857142858,1024,82,0
86,0.02,15,200,0.0625,38.63619613647461,1.7172593257387583,32,2,0
87,0.02,15,200,0.08917197452229299,40.2132568359375,10.722908268349784,471,42,0
88,0.02,15,200,0.09765625,57.529727935791016,17.75,1024,100,0
89,0.02,15,200,0.0703125,21.80976104736328,11.5,1024,72,0
90,0.02,15,200,0.0771484375,55.18131637573242,13.0625,1024,79,0
91,0.02,15,200,0.07225806451612904,41.784915924072266,10.391449617263405,775,56,0
92,0.02,15,200,0.04132231404958678,41.086708068847656,1.6753246753246753,121,5,0
93,0.02,15,200,0.07413249211356467,28.317508697509766,9.735866599106048,634,47,0
94,0.02,15,200,0.0947265625,245.3957061767578,17.080357142857142,1024,97,0
95,0.02,15,200,0.0737913486005089,36.15496826171875,7.616942411810307,393,29,0
96,0.02,15,200,0.0966796875,28.61846351623535,17.526785714285715,1024,99,0
97,0.02,15,200,0.05034324942791762,35.41584777832031,4.530798727925216,437,22,0
98,0.02,15,200,0.12109375,64.81610107421875,23.107142857142858,1024,124,0
99,0.02,15,200,0.0615234375,32.3194580078125,9.491071428571429,1024,63,0
