model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0,0.01,15,200,0.06260032102728733,44.98490905761719,13.19516486308758,623,39,0
1,0.01,15,200,0.041666666666666664,31.62856101989746,3.819143697985006,144,6,0
2,0.01,15,200,0.0654296875,28.54866600036621,17.82685824816027,1024,67,0
3,0.01,15,200,0.05810055865921788,38.419551849365234,14.462522274253049,895,52,0
4,0.01,15,200,0.0625,30.0787410736084,16.884635296354762,1024,64,0
5,0.01,15,200,0.0595703125,24.39222526550293,15.94241234454925,1024,61,0
6,0.01,15,200,0.08333333333333333,29.769250869750977,3.6106837353937604,24,2,0
7,0.01,15,200,0.0869140625,32.904075622558594,24.736493228067356,1024,89,0
8,0.01,15,200,0.08203125,27.43692970275879,23.16612164172484,1024,84,0
9,0.01,15,200,0.05859375,41.20528030395508,15.628338027280746,1024,60,0
10,0.01,15,200,0.057692307692307696,35.19480514526367,9.144952029953336,364,21,0
11,0.01,15,200,0.0791015625,41.5955696105957,22.223898689919327,1024,81,0
12,0.01,15,200,0.06217616580310881,31.220155715942383,7.285061438682891,193,12,0
13,0.01,15,200,0.0634765625,30.04589080810547,17.198709613623265,1024,65,0
14,0.01,15,200,0.05859375,44.03144454956055,15.628338027280746,1024,60,0
15,0.01,15,200,0.053488372093023255,62.91640853881836,9.063371494227589,430,23,0
16,0.01,15,200,0.07871720116618076,32.27151870727539,18.088806916264964,686,54,0
17,0.01,15,200,0.048828125,27.07914161682129,12.48759485459571,1024,50,0
18,0.01,15,200,0.0595703125,29.153690338134766,15.94241234454925,1024,61,0
19,0.01,15,200,0.0595703125,33.07869338989258,15.94241234454925,1024,61,0
20,0.01,15,200,0.0498046875,25.031784057617188,12.801669171864212,1024,51,0
21,0.01,15,200,0.0398406374501992,38.52528381347656,6.719583538411839,502,20,0
22,0.01,15,200,0.0693359375,34.71418762207031,19.08315551723429,1024,71,0
23,0.01,15,200,0.05142857142857143,34.360870361328125,7.789621985578676,350,18,0
24,0.01,15,200,0.024390243902439025,32.04098129272461,3.928970233450959,738,18,0
25,0.01,15,200,0.09956709956709957,60.466670989990234,19.348704913428374,462,46,0
26,0.01,15,200,0.058823529411764705,40.724029541015625,7.294704612880906,221,13,0
27,0.01,15,200,0.0986328125,32.62088394165039,28.505385035289404,1024,101,0
28,0.01,15,200,0.076171875,33.93694305419922,21.281675738113815,1024,78,0
29,0.01,15,200,0.0849609375,25.67644500732422,24.10834459353035,1024,87,0
30,0.01,15,200,0.07272727272727272,30.108078002929688,10.454545454545453,275,20,0
31,0.01,15,200,0.048828125,33.67908477783203,12.48759485459571,1024,50,0
32,0.01,15,200,0.068359375,44.67295837402344,18.769081199965783,1024,70,0
33,0.01,15,200,0.0556640625,35.262630462646484,14.686115075475234,1024,57,0
34,0.01,15,200,0.076171875,62.78242111206055,21.281675738113815,1024,78,0
35,0.01,15,200,0.045454545454545456,32.96534729003906,8.684554542594903,594,27,0
36,0.01,15,200,0.11182519280205655,43.636756896972656,28.544828776446682,778,87,0
37,0.01,15,200,0.0427807486631016,28.14825439453125,6.371432284385327,374,16,0
38,0.01,15,200,0.04814814814814815,41.41917419433594,8.909487916515207,540,26,0
39,0.01,15,200,0.048828125,40.03643035888672,12.48759485459571,1024,50,0
40,0.01,15,200,0.06071871127633209,27.503353118896484,14.480627436808943,807,49,0
41,0.01,15,200,0.0810546875,40.104740142822266,22.852047324456336,1024,83,0
42,0.01,15,200,0.03636363636363636,36.81818389892578,4.393939393939394,275,10,0
43,0.01,15,200,0.064453125,33.13203430175781,17.512783930891768,1024,66,0
44,0.01,15,200,0.0859375,37.46142578125,24.422418910798854,1024,88,0
45,0.01,15,200,0.0625,32.239479064941406,16.884635296354762,1024,64,0
46,0.01,15,200,0.05124450951683748,35.90755844116211,10.833253300820049,683,35,0
47,0.01,15,200,0.0859375,53.85470199584961,24.422418910798854,1024,88,0
48,0.01,15,200,0.04128440366972477,32.63267517089844,4.6423569534869005,218,9,0
49,0.01,15,200,0.0673828125,35.873809814453125,18.45500688269728,1024,69,0
50,0.01,15,200,0.060653188180404355,42.790950775146484,12.909061647922972,643,39,0
51,0.01,15,200,0.07270233196159122,39.1244010925293,17.01491797611059,729,53,0
52,0.01,15,200,0.0927734375,31.806928634643555,26.62093913167838,1024,95,0
53,0.01,15,200,0.0595703125,47.7840690612793,15.94241234454925,1024,61,0
54,0.01,15,200,0.06319702602230483,41.92882537841797,8.768915729359263,269,17,0
55,0.01,15,200,0.060546875,43.78831100463867,16.256486661817753,1024,62,0
56,0.01,15,200,0.0927734375,43.84878158569336,26.62093913167838,1024,95,0
57,0.01,15,200,0.0576171875,39.533836364746094,15.314263710012243,1024,59,0
