model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0,0.03,15,200,0.11646586345381527,43.189598083496094,7.998303170908677,249,29,0
1,0.03,15,200,0.10460251046025104,45.77229309082031,6.760921574228007,239,25,0
2,0.03,15,200,0.10546875,30.98088264465332,14.156980719517263,1024,108,0
3,0.03,15,200,0.029411764705882353,36.93880081176758,-0.03482608615005759,102,3,0
4,0.03,15,200,0.12142857142857143,35.01199722290039,12.683217876760477,560,68,0
5,0.03,15,200,0.11224489795918367,58.11427688598633,4.772824984753434,98,11,0
6,0.03,15,200,0.1630859375,49.1251220703125,24.96523463322739,1024,167,0
7,0.03,15,200,0.1513671875,31.05348777770996,22.76694570162533,1024,155,0
8,0.03,15,200,0.138671875,25.49076271057129,20.385466025723098,1024,142,0
9,0.03,15,200,0.11191335740072202,51.018157958984375,7.991864590726496,277,31,0
10,0.03,15,200,0.134765625,37.45475387573242,19.65270304852241,1024,138,0
11,0.03,15,200,0.10662824207492795,38.92333221435547,8.367719345009725,347,37,0
12,0.03,15,200,0.08465608465608465,41.52154541015625,4.404766843423869,189,16,0
13,0.03,15,200,0.1220703125,58.956298828125,17.27122337262018,1024,125,0
14,0.03,15,200,0.0966796875,44.821006774902344,12.50826402081572,1024,99,0
15,0.03,15,200,0.1005859375,35.879150390625,13.241026998016405,1024,103,0
16,0.03,15,200,0.1435546875,29.25150489807129,21.301419747223957,1024,147,0
17,0.03,15,200,0.08984375,40.61951446533203,11.225928810714517,1024,92,0
18,0.03,15,200,0.1435546875,41.52583312988281,21.301419747223957,1024,147,0
19,0.03,15,200,0.103515625,28.244359970092773,13.79059923091692,1024,106,0
20,0.03,15,200,0.08681672025723473,34.22697448730469,5.87367429495435,311,27,0
21,0.03,15,200,0.11704545454545455,55.5450439453125,15.137039320411748,880,103,0
22,0.03,15,200,0.115234375,30.285551071166992,15.988888162518979,1024,118,0
23,0.03,15,200,0.1044921875,86.48817443847656,13.973789975217091,1024,107,0
24,0.03,15,200,0.134765625,38.0603141784668,19.65270304852241,1024,138,0
25,0.03,15,200,0.11428571428571428,50.68168258666992,2.9230853700346415,35,4,0
26,0.03,15,200,0.16972477064220184,54.343597412109375,12.093587681736881,218,37,0
27,0.03,15,200,0.1237721021611002,51.362831115722656,12.401837847603806,509,63,0
28,0.03,15,200,0.1025390625,57.94180679321289,13.607408486616748,1024,105,0
29,0.03,15,200,0.1220703125,23.365917205810547,17.27122337262018,1024,125,0
30,0.03,15,200,0.1005859375,32.155460357666016,13.241026998016405,1024,103,0
31,0.03,15,200,0.1259765625,30.865745544433594,18.003986349820867,1024,129,0
32,0.03,15,200,0.125,41.23787307739258,17.820795605520697,1024,128,0
33,0.03,15,200,0.09765625,43.84600830078125,12.69145476511589,1024,100,0
34,0.03,15,200,0.1064453125,44.89188766479492,14.340171463817434,1024,109,0
35,0.03,15,200,0.12195121951219512,37.17630386352539,7.717700652460704,205,25,0
36,0.03,15,200,0.12403100775193798,53.01896667480469,15.33539887199203,774,96,0
37,0.03,15,200,0.11589403973509933,40.16400909423828,8.75024082285872,302,35,0
38,0.03,15,200,0.09523809523809523,44.23208236694336,9.106391288402687,567,54,0
39,0.03,15,200,0.095703125,45.05350875854492,12.325073276515546,1024,98,0
40,0.03,15,200,0.11648079306071871,40.35646057128906,14.401573209819317,807,94,0
41,0.03,15,200,0.1162109375,41.31793975830078,16.172078906819152,1024,119,0
42,0.03,15,200,0.07142857142857142,45.32316207885742,3.519355276342429,210,15,0
43,0.03,15,200,0.0966796875,40.11186218261719,12.50826402081572,1024,99,0
44,0.03,15,200,0.14018691588785046,49.416812896728516,6.681522292739621,107,15,0
45,0.03,15,200,0.126953125,34.001914978027344,18.18717709412104,1024,130,0
46,0.03,15,200,0.10291060291060292,41.975616455078125,13.256587143211343,962,99,0
47,0.03,15,200,0.15343915343915343,50.38172912597656,9.94803586225352,189,29,0
48,0.03,15,200,0.083984375,31.85763931274414,10.126784344913487,1024,86,0
49,0.03,15,200,0.1279296875,29.46894645690918,18.37036783842121,1024,131,0
50,0.03,15,200,0.1337890625,39.02138900756836,19.46951230422224,1024,137,0
51,0.03,15,200,0.08131241084165478,30.52252197265625,7.964067538117375,701,57,0
52,0.03,15,200,0.1181640625,44.95245361328125,16.538460395419495,1024,121,0
53,0.03,15,200,0.12109375,57.059879302978516,17.088032628320008,1024,124,0
54,0.03,15,200,0.13773314203730272,40.954383850097656,16.673210023693535,697,96,0
55,0.03,15,200,0.123046875,35.38352584838867,17.45441411692035,1024,126,0
56,0.03,15,200,0.1611328125,34.68366241455078,24.598853144627046,1024,165,0
57,0.03,15,200,0.1474609375,23.936317443847656,22.034182724424642,1024,151,0
58,0.03,15,200,0.111328125,51.2336540222168,15.256125185318293,1024,114,0
59,0.03,15,200,0.142578125,35.37198257446289,21.118229002923783,1024,146,0
60,0.03,15,200,0.1376953125,38.24623489379883,20.202275281422928,1024,141,0
61,0.03,15,200,0.18085106382978725,46.766387939453125,19.171266824802256,470,85,0
62,0.03,15,200,0.134765625,25.77387237548828,19.65270304852241,1024,138,0
63,0.03,15,200,0.119140625,43.49811935424805,16.721651139719665,1024,122,0
64,0.03,15,200,0.146484375,31.249406814575195,21.850991980124473,1024,150,0
65,0.03,15,200,0.1552734375,32.68009948730469,23.499708678826014,1024,159,0
66,0.03,15,200,0.1728515625,26.236026763916016,26.797142076229104,1024,177,0
67,0.03,15,200,0.08984375,32.01003646850586,11.225928810714517,1024,92,0
68,0.03,15,200,0.1298828125,34.826805114746094,18.736749327021553,1024,133,0
69,0.03,15,200,0.12890625,28.421648025512695,18.553558582721383,1024,132,0
70,0.03,15,200,0.09359605911330049,35.3348388671875,5.311677866533801,203,19,0
71,0.03,15,200,0.0927734375,56.90850067138672,11.775501043615032,1024,95,0
72,0.03,15,200,0.07751937984496124,60.92946243286133,6.327747203121614,516,40,0
73,0.03,15,200,0.091796875,35.8045539855957,11.59231029931486,1024,94,0
74,0.03,15,200,0.126953125,42.853885650634766,18.18717709412104,1024,130,0
75,0.03,15,200,0.07415254237288135,35.219181060791016,5.623157149215323,472,35,0
76,0.03,15,200,0.1357421875,26.71981430053711,19.835893792822585,1024,139,0
77,0.03,15,200,0.09375,35.09226608276367,11.958691787915203,1024,96,0
78,0.03,15,200,0.1396484375,39.1440544128418,20.56865677002327,1024,143,0
79,0.03,15,200,0.1005859375,32.824039459228516,13.241026998016405,1024,103,0
80,0.03,15,200,0.1083984375,26.662471771240234,14.706552952417779,1024,111,0
81,0.03,15,200,0.1484375,30.394512176513672,22.217373468724816,1024,152,0
82,0.03,15,200,0.11708860759493671,38.363460540771484,12.834335608683991,632,74,0
83,0.03,15,200,0.1396484375,40.93055725097656,20.56865677002327,1024,143,0
84,0.03,15,200,0.11328125,38.460113525390625,15.622506673918636,1024,116,0
85,0.03,15,200,0.1142578125,50.1635856628418,15.805697418218807,1024,117,0
86,0.03,15,200,0.1064453125,224.68374633789062,14.340171463817434,1024,109,0
87,0.03,15,200,0.1350293542074364,38.18704605102539,13.917930090988126,511,69,0
88,0.03,15,200,0.1298828125,61.9062614440918,18.736749327021553,1024,133,0
89,0.03,15,200,0.08235294117647059,49.00834655761719,2.8294632244773745,85,7,0
90,0.03,15,200,0.1494140625,47.287445068359375,22.400564213024985,1024,153,0
91,0.03,15,200,0.09806451612903226,37.54702377319336,11.107724976403784,775,76,0
