model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0,0.025,15,200,0.09273743016759776,43.27298355102539,12.979797641993581,895,83,0
1,0.025,15,200,0.0960960960960961,42.885772705078125,8.30989542980909,333,32,0
2,0.025,15,200,0.1044921875,28.956003189086914,16.293039649667616,1024,107,0
3,0.025,15,200,0.08372093023255814,31.23185920715332,11.029855942977605,860,72,0
4,0.025,15,200,0.1057347670250896,43.12245178222656,12.215335052310962,558,59,0
5,0.025,15,200,0.1259765625,63.15362548828125,20.69656387930751,1024,129,0
6,0.025,15,200,0.1494140625,50.28050994873047,25.500408493460128,1024,153,0
7,0.025,15,200,0.1083984375,26.733386993408203,17.09368041869305,1024,111,0
8,0.025,15,200,0.14453125,23.707618713378906,24.49960753217833,1024,148,0
9,0.025,15,200,0.12779552715654952,38.16070556640625,11.648609180784002,313,40,0
10,0.025,15,200,0.1171875,38.33607482910156,18.895122149000283,1024,120,0
11,0.025,15,200,0.08645533141210375,42.00221633911133,7.332498625771994,347,30,0
12,0.025,15,200,0.06989247311827956,41.39437484741211,3.921549408798331,186,13,0
13,0.025,15,200,0.1240234375,54.28833770751953,20.296243494794794,1024,127,0
14,0.025,15,200,0.1220703125,40.57110595703125,19.895923110282077,1024,125,0
15,0.025,15,200,0.1044921875,49.433685302734375,16.293039649667616,1024,107,0
16,0.025,15,200,0.1025390625,39.36428451538086,15.892719265154899,1024,105,0
17,0.025,15,200,0.076171875,44.32061004638672,10.488394074233208,1024,78,0
18,0.025,15,200,0.1279296875,40.90093231201172,21.09688426382023,1024,131,0
19,0.025,15,200,0.1005859375,33.48276138305664,15.492398880642181,1024,103,0
20,0.025,15,200,0.06109324758842444,31.54326057434082,4.0769355217384655,311,19,0
21,0.025,15,200,0.09865470852017937,39.43592071533203,12.20228774234353,669,66,0
22,0.025,15,200,0.1455078125,34.592655181884766,24.69976772443469,1024,149,0
23,0.025,15,200,0.16839378238341968,29.598915100097656,18.044782872616906,386,65,0
24,0.025,15,200,0.1474609375,43.86264419555664,25.10008810894741,1024,151,0
25,0.025,15,200,0.10784313725490197,45.21648025512695,13.126832271732434,612,66,0
26,0.025,15,200,0.15207373271889402,60.338356018066406,11.989838740128972,217,33,0
27,0.025,15,200,0.15625,30.53260612487793,26.90152983925464,1024,160,0
28,0.025,15,200,0.099609375,47.80116271972656,15.292238688385822,1024,102,0
29,0.025,15,200,0.1005859375,24.492679595947266,15.492398880642181,1024,103,0
30,0.025,15,200,0.09191176470588236,36.74066925048828,7.068294300163617,272,25,0
31,0.025,15,200,0.1044921875,32.79685592651367,16.293039649667616,1024,107,0
32,0.025,15,200,0.1416015625,42.69620895385742,23.899126955409255,1024,145,0
33,0.025,15,200,0.0869140625,48.11953353881836,12.690156189053155,1024,89,0
34,0.025,15,200,0.0927734375,41.15291213989258,13.89111734259131,1024,95,0
35,0.025,15,200,0.11764705882352941,41.77285385131836,8.475677204353536,204,24,0
36,0.025,15,200,0.1220703125,42.408912658691406,19.895923110282077,1024,125,0
37,0.025,15,200,0.15254237288135594,27.127588272094727,14.031147446048726,295,45,0
38,0.025,15,200,0.09314586994727592,44.919189453125,10.411741118378238,569,53,0
39,0.025,15,200,0.0830078125,60.12989044189453,11.889515420027719,1024,85,0
40,0.025,15,200,0.11648079306071871,34.10330581665039,16.645405369228804,807,94,0
41,0.025,15,200,0.09215017064846416,43.846290588378906,7.362217078302049,293,27,0
42,0.025,15,200,0.0625,39.68015670776367,3.328201177351374,192,12,0
