model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.1,3,1000,0.16796875,44.376731872558594,7.249999999999998,1024,172,0
2,0.1,3,1000,0.1982421875,26.841224670410156,10.479166666666664,1024,203,0
3,0.1,3,1000,0.1840628507295174,30.63142967224121,8.364148040323887,891,164,0
4,0.1,3,1000,0.171875,37.6226921081543,7.666666666666665,1024,176,0
5,0.1,3,1000,0.203125,52.16472244262695,10.999999999999998,1024,208,0
6,0.1,3,1000,0.1962890625,30.749143600463867,10.27083333333333,1024,201,0
7,0.1,3,1000,0.1904296875,31.042118072509766,9.645833333333332,1024,195,0
8,0.1,3,1000,0.193359375,21.800512313842773,9.958333333333332,1024,198,0
9,0.1,3,1000,0.220703125,48.777957916259766,12.874999999999998,1024,226,0
10,0.1,3,1000,0.1836734693877551,47.89884948730469,2.7610836217760424,98,18,0
11,0.1,3,1000,0.2099609375,28.643455505371094,11.729166666666664,1024,215,0
12,0.1,3,1000,0.19607843137254902,28.688745498657227,3.9614152089267716,153,30,0
13,0.1,3,1000,0.19140625,34.667747497558594,9.749999999999998,1024,196,0
14,0.1,3,1000,0.17218543046357615,49.78464889526367,2.9567647335352123,151,26,0
15,0.1,3,1000,0.22743259085580306,63.39043426513672,12.406057044858635,853,194,0
16,0.1,3,1000,0.17578125,26.86762809753418,8.083333333333332,1024,180,0
17,0.1,3,1000,0.2001953125,29.16188621520996,10.687499999999998,1024,205,0
18,0.1,3,1000,0.1777434312210201,39.21387481689453,6.591656839788132,647,115,0
19,0.1,3,1000,0.18933823529411764,27.489028930664062,6.945692698271607,544,103,0
20,0.1,3,1000,0.17616580310880828,37.62373733520508,7.054194357337206,772,136,0
21,0.1,3,1000,0.205078125,35.53572463989258,11.20833333333333,1024,210,0
22,0.1,3,1000,0.18874773139745918,33.01456832885742,6.94403346232957,551,104,0
23,0.1,3,1000,0.2080078125,47.38874816894531,11.52083333333333,1024,213,0
24,0.1,3,1000,0.16531165311653118,37.47444152832031,5.914221729786226,738,122,0
25,0.1,3,1000,0.1962890625,48.88182830810547,10.27083333333333,1024,201,0
26,0.1,3,1000,0.1982421875,43.27631759643555,10.479166666666664,1024,203,0
27,0.1,3,1000,0.19036144578313252,44.713096618652344,6.1360086709227,415,79,0
28,0.1,3,1000,0.1689453125,39.61241149902344,7.354166666666665,1024,173,0
29,0.1,3,1000,0.203125,24.97355079650879,10.999999999999998,1024,208,0
30,0.1,3,1000,0.17197452229299362,29.92490005493164,5.206765156700233,471,81,0
