model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.1,4,1000,0.212890625,39.221160888671875,12.041666666666664,1024,218,0
2,0.1,4,1000,0.2314453125,26.3685359954834,14.02083333333333,1024,237,0
3,0.1,4,1000,0.2569832402234637,39.21937561035156,15.654656833385836,895,230,0
4,0.1,4,1000,0.2365415986949429,40.475868225097656,11.26870386452217,613,145,0
5,0.1,4,1000,0.2216796875,50.59804916381836,12.979166666666664,1024,227,0
6,0.1,4,1000,0.21875,35.63096618652344,12.666666666666664,1024,224,0
7,0.1,4,1000,0.21326530612244898,57.03268051147461,11.819216452498887,980,209,0
8,0.1,4,1000,0.248046875,21.393579483032227,15.791666666666664,1024,254,0
9,0.1,4,1000,0.255859375,43.63398361206055,16.624999999999996,1024,262,0
10,0.1,4,1000,0.21790722761596548,51.04819869995117,11.966276678150804,927,202,0
11,0.1,4,1000,0.244140625,35.093109130859375,15.374999999999996,1024,250,0
12,0.1,4,1000,0.23163841807909605,39.88588333129883,10.111338752843988,531,123,0
13,0.1,4,1000,0.2060546875,35.31819534301758,11.312499999999998,1024,211,0
14,0.1,4,1000,0.2451171875,47.387630462646484,15.479166666666664,1024,251,0
15,0.1,4,1000,0.26047904191616766,42.886661529541016,16.9328838326559,1002,261,0
16,0.1,4,1000,0.21933962264150944,49.84391784667969,8.191177439212925,424,93,0
17,0.1,4,1000,0.2236328125,33.14963150024414,13.187499999999998,1024,229,0
18,0.1,4,1000,0.2554517133956386,53.69367218017578,13.129306064798845,642,164,0
19,0.1,4,1000,0.23411978221415608,29.07479476928711,10.494152819348779,551,129,0
20,0.1,4,1000,0.250381679389313,36.986942291259766,12.829044919784918,655,164,0
21,0.1,4,1000,0.2216796875,29.328479766845703,12.979166666666664,1024,227,0
22,0.1,4,1000,0.2177858439201452,42.2501220703125,9.216109850821864,551,120,0
23,0.1,4,1000,0.224609375,41.2357063293457,13.291666666666664,1024,230,0
24,0.1,4,1000,0.2181571815718157,33.58736801147461,10.699587859696242,738,161,0
25,0.1,4,1000,0.16455696202531644,61.95939254760742,1.9126494315742406,79,13,0
26,0.1,4,1000,0.248046875,62.322872161865234,15.791666666666664,1024,254,0
27,0.1,4,1000,0.23325635103926096,41.540836334228516,9.242950139289556,433,101,0
28,0.1,4,1000,0.18181818181818182,40.76996994018555,0.9045340337332908,11,2,4
29,0.1,4,1000,0.2265625,28.95210838317871,13.499999999999998,1024,232,0
30,0.1,4,1000,0.21944444444444444,48.91447067260742,7.554329965957795,360,79,0
