model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
76,0.015,15,200,0.08203125,22.102031707763672,17.64670199698965,1024,84,0
77,0.015,15,200,0.0625,57.54904556274414,12.504889060803853,1024,64,0
78,0.015,15,200,0.09259259259259259,31.899890899658203,16.249650378757327,648,60,0
79,0.015,15,200,0.068359375,26.197677612304688,14.047432941659592,1024,70,0
80,0.015,15,200,0.02857142857142857,39.50265121459961,1.1440802012486058,105,3,0
81,0.015,15,200,0.08984375,28.526212692260742,19.703427171463964,1024,92,0
82,0.015,15,200,0.028735632183908046,45.07408142089844,1.490594560386727,174,5,4
83,0.015,15,200,0.125,40.911102294921875,28.958690456598397,1024,128,0
84,0.015,15,200,0.0692090395480226,48.74980163574219,11.866553368876167,708,49,0
85,0.015,15,200,0.06640625,42.943092346191406,13.533251648041011,1024,68,0
86,0.015,15,200,0.0751953125,41.943641662597656,15.84706746932462,1024,77,0
87,0.015,15,200,0.076171875,37.43205261230469,16.10415811613391,1024,78,0
88,0.015,15,200,0.0830078125,37.590206146240234,17.903792643798937,1024,85,0
89,0.015,15,200,0.072265625,34.825103759765625,15.07579552889675,1024,74,0
90,0.015,15,200,0.0625,57.05628967285156,12.504889060803853,1024,64,0
