model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
196,0.015,1,200,0.09090909090909091,34.6929817199707,2.0712207490941745,11,1,4
197,0.015,1,200,0.02702702702702703,38.18598175048828,1.0424519151190796,111,3,0
198,0.015,1,200,0.0234375,37.663211822509766,2.2212631884322636,1024,24,2
199,0.015,1,200,0.022988505747126436,44.78487014770508,1.3707126969381676,435,10,1
200,0.015,1,200,0.01953125,29.98592185974121,1.1929006011951044,1024,20,2
201,0.015,1,200,0.0234375,22.187726974487305,2.2212631884322636,1024,24,2
202,0.015,1,200,0.022304832713754646,34.25814437866211,0.9856498721961376,269,6,4
203,0.015,1,200,0.029880478087649404,61.30751419067383,2.7428685728204134,502,15,0
204,0.015,1,200,0.0322265625,44.448768615722656,4.535079009715871,1024,33,2
205,0.015,1,200,0.01953125,22.945104598999023,1.1929006011951044,1024,20,4
206,0.015,1,200,0.026881720430107527,35.484901428222656,1.333128634469741,186,5,4
207,0.015,1,200,0.03529411764705882,43.20271301269531,1.539273851285249,85,3,1
208,0.015,1,200,0.01646090534979424,38.51306915283203,0.26495765371889896,486,8,1
209,0.015,1,200,0.027777777777777776,33.67813491821289,1.0924547664812814,108,3,4
210,0.015,1,200,0.0244140625,28.108217239379883,2.478353835241553,1024,25,3
