model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.015,1,200,0.0185546875,25.062007904052734,0.9358099543858148,1024,19,1
2,0.015,1,200,0.0234375,24.5548152923584,2.2212631884322636,1024,24,4
3,0.015,1,200,0.02441860465116279,40.44099044799805,2.2723333814774085,860,21,1
4,0.015,1,200,0.018789144050104383,36.188194274902344,0.6822524876586207,479,9,0
5,0.015,1,200,0.01953125,29.604774475097656,1.1929006011951044,1024,20,3
6,0.015,1,200,0.017578125,21.535621643066406,0.678719307576525,1024,18,4
7,0.015,1,200,0.0205078125,30.112642288208008,1.4499912480043942,1024,21,0
8,0.015,1,200,0.0263671875,25.780736923217773,2.9925351288601325,1024,27,0
9,0.015,1,200,0.0224609375,35.1621208190918,1.9641725416229736,1024,23,0
10,0.015,1,200,0.022222222222222223,31.3897647857666,1.0545383527552938,315,7,1
11,0.015,1,200,0.021814006888633754,34.328819274902344,1.6544281120491455,871,19,0
12,0.015,1,200,0.02564102564102564,28.17890739440918,1.2224667360794976,195,5,1
13,0.015,1,200,0.0205078125,34.48929214477539,1.4499912480043942,1024,21,4
14,0.015,1,200,0.046296296296296294,34.86335372924805,2.6757225439903842,108,5,0
15,0.015,1,200,0.0234375,45.02695083618164,2.2212631884322636,1024,24,0
