model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
151,0.015,1,200,0.03007518796992481,40.15896987915039,2.8605846729860973,532,16,2
152,0.015,1,200,0.021333333333333333,40.08467102050781,1.0089838974721796,375,8,0
153,0.015,1,200,0.021484375,29.402652740478516,1.7070818948136839,1024,22,3
154,0.015,1,200,0.02097902097902098,48.012786865234375,1.1764252758512581,572,12,2
155,0.015,1,200,0.0234375,37.48104476928711,2.2212631884322636,1024,24,0
156,0.015,1,200,0.0244140625,26.95808219909668,2.478353835241553,1024,25,2
157,0.015,1,200,0.028708133971291867,33.5745849609375,3.260751735766081,836,24,3
158,0.015,1,200,0.03428571428571429,29.551130294799805,2.0988964260764904,175,6,1
159,0.015,1,200,0.027777777777777776,28.459007263183594,1.4103530390223051,180,5,0
160,0.015,1,200,0.021505376344086023,36.39577102661133,1.6321127428982944,930,20,4
161,0.015,1,200,0.0196078431372549,52.879005432128906,0.2707191822127295,51,1,0
162,0.015,1,200,0.01791044776119403,59.16676330566406,0.75906522357265,1005,18,0
163,0.015,1,200,0.01953125,49.19818115234375,1.1929006011951044,1024,20,2
164,0.015,1,200,0.032640949554896145,33.3841667175293,3.7678027743918694,674,22,4
165,0.015,1,200,0.015625,19.589229583740234,0.16453801395794557,1024,16,0
