model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
211,0.015,1,200,0.0185546875,35.288543701171875,0.9358099543858148,1024,19,0
212,0.015,1,200,0.02734375,24.001012802124023,3.2496257756694225,1024,28,4
213,0.015,1,200,0.013671875,31.1007080078125,-0.3496432796606339,1024,14,0
214,0.015,1,200,0.0166015625,37.107669830322266,0.4216286607672353,1024,17,2
215,0.015,1,200,0.0224609375,37.35947036743164,1.9641725416229736,1024,23,4
216,0.015,1,200,0.03870967741935484,38.37045669555664,2.428442079135861,155,6,1
217,0.015,1,200,0.027586206896551724,29.600921630859375,2.7880472207222304,725,20,0
218,0.015,1,200,0.030232558139534883,54.16091537475586,2.5986232957266617,430,13,4
219,0.015,1,200,0.022274325908558032,38.35266876220703,1.747847450870031,853,19,1
220,0.015,1,200,0.0322265625,46.03402328491211,4.535079009715871,1024,33,0
221,0.015,1,200,0.01953125,25.00068473815918,1.1929006011951044,1024,20,0
222,0.015,1,200,0.025390625,44.965911865234375,2.735444482050843,1024,26,0
223,0.015,1,200,0.0224609375,32.063968658447266,1.9641725416229736,1024,23,3
224,0.015,1,200,0.01592920353982301,22.759368896484375,0.18170686465778277,565,9,3
225,0.015,1,200,0.01953125,25.480236053466797,1.1929006011951044,1024,20,2
