model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
256,0.015,1,200,0.0234375,40.85385513305664,2.2212631884322636,1024,24,2
257,0.015,1,200,0.02385685884691849,31.089431762695312,1.6341803010624314,503,12,2
258,0.015,1,200,0.0205078125,24.69194221496582,1.4499912480043942,1024,21,0
259,0.015,1,200,0.03125,21.707475662231445,4.277988362906581,1024,32,1
260,0.015,1,200,0.0302734375,31.18047523498535,4.020897716097291,1024,31,2
261,0.015,1,200,0.0234375,44.55088424682617,2.2212631884322636,1024,24,4
262,0.015,1,200,0.0263671875,34.36281967163086,2.9925351288601325,1024,27,1
263,0.015,1,200,0.0224609375,37.116798400878906,1.9641725416229736,1024,23,2
264,0.015,1,200,0.0234375,33.87966537475586,2.2212631884322636,1024,24,4
265,0.015,1,200,0.0234375,33.106727600097656,2.2212631884322636,1024,24,3
266,0.015,1,200,0.01953125,35.72518539428711,1.1929006011951044,1024,20,0
267,0.015,1,200,0.0166015625,27.66799545288086,0.4216286607672353,1024,17,0
268,0.015,1,200,0.028629856850715747,37.951358795166016,2.479602008210495,489,14,3
269,0.015,1,200,0.021484375,27.60687828063965,1.7070818948136839,1024,22,2
270,0.015,1,200,0.021484375,21.20277214050293,1.7070818948136839,1024,22,3
