model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.01,8,350,0.034722222222222224,35.91278076171875,2.981612185268996,144,5,0
2,0.01,8,350,0.0556640625,24.89028549194336,14.686115075475234,1024,57,0
3,0.01,8,350,0.045774647887323945,34.547767639160156,6.059223060299545,284,13,0
4,0.01,8,350,0.04336043360433604,34.31494140625,6.440614012304463,369,16,0
5,0.01,8,350,0.064453125,35.23947525024414,17.512783930891768,1024,66,0
6,0.01,8,350,0.0380859375,27.086095809936523,9.032777364642167,1024,39,0
7,0.01,8,350,0.046875,23.956266403198242,11.8594462200587,1024,48,0
8,0.01,8,350,0.0771484375,22.794864654541016,21.595750055382318,1024,79,0
9,0.01,8,350,0.05555555555555555,46.921016693115234,1.9424954156844507,18,1,3
10,0.01,8,350,0.033112582781456956,32.10446548461914,4.944017318399253,453,15,0
11,0.01,8,350,0.04296875,36.5393180847168,10.603148950984686,1024,44,0
12,0.01,8,350,0.046153846153846156,26.01706886291504,5.074043825778483,195,9,0
13,0.01,8,350,0.0517578125,22.80489158630371,13.42981780640122,1024,53,0
14,0.01,8,350,0.044921875,44.867374420166016,11.231297585521693,1024,46,0
15,0.01,8,350,0.060546875,52.99319839477539,16.256486661817753,1024,62,0
16,0.01,8,350,0.0478515625,27.922536849975586,12.173520537327205,1024,49,0
17,0.01,8,350,0.04044489383215369,26.128219604492188,9.622657150442617,989,40,0
18,0.01,8,350,0.0419921875,32.22868347167969,10.289074633716183,1024,43,0
19,0.01,8,350,0.033203125,24.44121742248535,7.462405778299648,1024,34,0
20,0.01,8,350,0.0439453125,26.281940460205078,10.91722326825319,1024,45,0
21,0.01,8,350,0.030303030303030304,45.8303108215332,2.0303030303030303,99,3,0
22,0.01,8,350,0.04294478527607362,36.61924743652344,4.227298214605112,163,7,0
23,0.01,8,350,0.0166015625,35.969688415527344,2.123142384735085,1024,17,0
24,0.01,8,350,0.029850746268656716,25.28720474243164,2.3094663574130965,134,4,0
25,0.01,8,350,0.052995391705069124,44.72090148925781,9.002210779067921,434,23,0
26,0.01,8,350,0.027247956403269755,34.73435592651367,3.3208792196015757,367,10,0
27,0.01,8,350,0.05859375,38.84072494506836,15.628338027280746,1024,60,0
28,0.01,8,350,0.0439453125,36.63994598388672,10.91722326825319,1024,45,0
29,0.01,8,350,0.07421875,24.87450408935547,20.65352710357681,1024,76,0
30,0.01,8,350,0.03571428571428571,29.15377426147461,4.102580752546967,252,9,0
