model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.01,1,350,0.0126953125,26.460691452026367,0.8668451156610703,1024,13,2
2,0.01,1,350,0.017578125,25.016677856445312,2.437216702003589,1024,18,1
3,0.01,1,350,0.01744186046511628,40.44099044799805,2.1933763230737733,860,15,1
4,0.01,1,350,0.018789144050104383,36.188194274902344,1.9332888304945788,479,9,0
5,0.01,1,350,0.017578125,29.604774475097656,2.437216702003589,1024,18,2
6,0.01,1,350,0.015625,21.514928817749023,1.8090680674665816,1024,16,4
7,0.01,1,350,0.017578125,30.112642288208008,2.437216702003589,1024,18,0
8,0.01,1,350,0.025390625,25.780736923217773,4.949811240151619,1024,26,0
9,0.01,1,350,0.0185546875,35.1621208190918,2.751291019272093,1024,19,0
10,0.01,1,350,0.022222222222222223,31.3897647857666,2.1801574300387316,315,7,1
11,0.01,1,350,0.01722158438576349,30.86441421508789,2.1420222151856225,871,15,3
12,0.01,1,350,0.03076923076923077,28.87323570251465,2.9148762403408304,195,6,1
13,0.01,1,350,0.0166015625,34.48929214477539,2.123142384735085,1024,17,0
14,0.01,1,350,0.046296296296296294,34.86335372924805,3.791024507479641,108,5,0
15,0.01,1,350,0.0205078125,45.02695083618164,3.3794396538091003,1024,21,0
16,0.01,1,350,0.030927835051546393,27.482004165649414,5.074207217053665,582,18,3
17,0.01,1,350,0.0166015625,24.819913864135742,2.123142384735085,1024,17,0
18,0.01,1,350,0.01715686274509804,29.943584442138672,1.4528981561312282,408,7,4
19,0.01,1,350,0.013671875,18.81615447998047,1.180919432929574,1024,14,4
20,0.01,1,350,0.021484375,30.993183135986328,3.693513971077604,1024,22,0
21,0.01,1,350,0.02086677367576244,38.405704498291016,2.72600751062261,623,13,0
22,0.01,1,350,0.0273972602739726,40.890262603759766,3.3404863061519183,365,10,2
23,0.01,1,350,0.014799154334038054,54.228858947753906,1.4835175464957888,946,14,2
24,0.01,1,350,0.0234375,26.353759765625,1.527938467215208,128,3,0
25,0.01,1,350,0.021739130434782608,41.74361038208008,2.117123860036341,322,7,0
26,0.01,1,350,0.033112582781456956,38.491371154785156,4.036773236520456,302,10,0
27,0.01,1,350,0.0224609375,32.47330093383789,4.007588288346108,1024,23,3
28,0.01,1,350,0.0166015625,26.407485961914062,2.123142384735085,1024,17,1
29,0.01,1,350,0.01953125,23.838436126708984,3.0653653365405966,1024,20,4
30,0.01,1,350,0.015659955257270694,25.072969436645508,1.2026774339744633,447,7,0
