model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.05,7,350,0.09876543209876543,37.5937614440918,3.4879352069379483,243,24,0
2,0.05,7,350,0.1171875,27.756715774536133,9.864876556434156,1024,120,0
3,0.05,7,350,0.0952914798206278,36.38338088989258,6.206576791476269,892,85,0
4,0.05,7,350,0.1437125748502994,42.124725341796875,9.624317216215838,501,72,0
5,0.05,7,350,0.12719298245614036,29.626331329345703,9.26315789473684,684,87,0
6,0.05,7,350,0.0908203125,26.94586181640625,5.993486047368426,1024,93,0
7,0.05,7,350,0.140625,39.59051513671875,13.306112564492583,1024,144,0
8,0.05,7,350,0.1591796875,22.998050689697266,16.030424404205505,1024,163,0
9,0.05,7,350,0.08013937282229965,54.64339065551758,2.342762988272347,287,23,0
10,0.05,7,350,0.119140625,33.028564453125,10.151646223772358,1024,122,0
11,0.05,7,350,0.13466666666666666,35.901100158691406,10.638889270609065,750,101,0
12,0.05,7,350,0.07692307692307693,30.931167602539062,1.091001100278875,78,6,4
13,0.05,7,350,0.1064453125,36.07569122314453,8.287643386074043,1024,109,0
14,0.05,7,350,0.11976047904191617,41.875797271728516,4.136384337325289,167,20,0
15,0.05,7,350,0.15625,33.8963737487793,2.757764159222963,32,5,0
16,0.05,7,350,0.138671875,27.37586784362793,13.019342897154381,1024,142,0
17,0.05,7,350,0.12109375,46.7784538269043,10.43841589111056,1024,124,0
18,0.05,7,350,0.16374269005847952,34.60811233520508,9.65138729409007,342,56,0
19,0.05,7,350,0.11210762331838565,38.075469970703125,7.370741230852421,669,75,0
20,0.05,7,350,0.09375,31.021623611450195,3.766193107942792,352,33,0
21,0.05,7,350,0.0963855421686747,46.189231872558594,2.742141593713686,166,16,0
22,0.05,7,350,0.115234375,30.706443786621094,9.578106889095954,1024,118,0
23,0.05,7,350,0.14348302300109528,59.70077133178711,12.960487330947561,913,131,0
24,0.05,7,350,0.10208562019758508,42.24920654296875,7.2132373611961516,911,93,0
25,0.05,7,350,0.16612377850162866,45.848411560058594,13.202571844483955,614,102,0
26,0.05,7,350,0.10759493670886076,54.68582534790039,3.32174311897148,158,17,0
27,0.05,7,350,0.1416015625,40.72529220581055,13.449497398161684,1024,145,0
28,0.05,7,350,0.1111111111111111,47.04429244995117,4.370956778314644,243,27,0
29,0.05,7,350,0.1142578125,22.306001663208008,9.434722055426853,1024,117,0
30,0.05,7,350,0.12946428571428573,31.185100555419922,7.717278728764666,448,58,0
