model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.02,16,200,0.07905138339920949,31.61756706237793,6.709069660800897,253,20,0
2,0.02,16,200,0.09375,30.1243839263916,16.857142857142858,1024,96,0
3,0.02,16,200,0.0755813953488372,36.0255126953125,11.642617652388797,860,65,0
4,0.02,16,200,0.083984375,24.724647521972656,14.625,1024,86,0
5,0.02,16,200,0.08071135430916553,53.3537712097168,11.724668535066648,731,59,0
6,0.02,16,200,0.1083984375,41.44541931152344,20.205357142857142,1024,111,0
7,0.02,16,200,0.099609375,38.06053161621094,18.196428571428573,1024,102,0
8,0.02,16,200,0.115234375,25.914382934570312,21.767857142857146,1024,118,0
9,0.02,16,200,0.08823529411764706,54.97504425048828,7.519163193205108,238,21,0
10,0.02,16,200,0.0732421875,41.91746139526367,12.169642857142858,1024,75,0
11,0.02,16,200,0.0986328125,44.872562408447266,17.97321428571429,1024,101,0
12,0.02,16,200,0.08717948717948718,29.6903018951416,6.700789178511836,195,17,0
13,0.02,16,200,0.0810546875,33.01076889038086,13.955357142857144,1024,83,0
14,0.02,16,200,0.046511627906976744,43.956233978271484,2.4835481454167048,172,8,0
15,0.02,16,200,0.0888671875,64.88716125488281,15.741071428571429,1024,91,0
