model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.015,1,450,0.0185546875,26.460691452026367,0.9358099543858148,1024,19,2
2,0.015,1,450,0.01953125,25.016677856445312,1.1929006011951044,1024,20,4
3,0.015,1,450,0.02441860465116279,40.44099044799805,2.2723333814774085,860,21,1
4,0.015,1,450,0.018789144050104383,36.188194274902344,0.6822524876586207,479,9,0
5,0.015,1,450,0.01953125,29.604774475097656,1.1929006011951044,1024,20,3
6,0.015,1,450,0.017578125,21.514928817749023,0.678719307576525,1024,18,4
7,0.015,1,450,0.0205078125,30.112642288208008,1.4499912480043942,1024,21,0
8,0.015,1,450,0.0263671875,25.780736923217773,2.9925351288601325,1024,27,0
9,0.015,1,450,0.0224609375,35.1621208190918,1.9641725416229736,1024,23,0
10,0.015,1,450,0.022222222222222223,31.3897647857666,1.0545383527552938,315,7,1
11,0.015,1,450,0.01951779563719862,30.86441421508789,1.0969123202886921,871,17,0
12,0.015,1,450,0.03076923076923077,28.87323570251465,1.8116073317804604,195,6,1
13,0.015,1,450,0.0224609375,32.63369369506836,1.9641725416229736,1024,23,4
14,0.015,1,450,0.046296296296296294,34.86335372924805,2.6757225439903842,108,5,0
15,0.015,1,450,0.0234375,45.02695083618164,2.2212631884322636,1024,24,0
