model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
31,0.01,1,350,0.015625,20.325796127319336,1.8090680674665816,1024,16,2
32,0.01,1,350,0.025390625,46.42427062988281,4.949811240151619,1024,26,0
33,0.01,1,350,0.0205078125,41.766883850097656,3.3794396538091003,1024,21,3
34,0.01,1,350,0.013671875,60.596092224121094,1.180919432929574,1024,14,3
35,0.01,1,350,0.019005847953216373,24.354801177978516,2.3672006096750113,684,13,0
36,0.01,1,350,0.03076923076923077,32.90803146362305,3.7630890450319083,325,10,2
37,0.01,1,350,0.0205078125,23.1874942779541,3.3794396538091003,1024,21,3
38,0.01,1,350,0.0146484375,38.55826187133789,1.494993750198078,1024,15,3
39,0.01,1,350,0.0146484375,33.61167526245117,1.494993750198078,1024,15,2
40,0.01,1,350,0.018134715025906734,26.576589584350586,2.271608035497942,772,14,2
41,0.01,1,350,0.0146484375,32.30514144897461,1.494993750198078,1024,15,4
42,0.01,1,350,0.022950819672131147,41.0166015625,2.2731577668125023,305,7,0
43,0.01,1,350,0.017578125,33.123104095458984,2.437216702003589,1024,18,2
44,0.01,1,350,0.028901734104046242,45.62246322631836,2.498659651202742,173,5,0
45,0.01,1,350,0.0146484375,26.625988006591797,1.494993750198078,1024,15,0
46,0.01,1,350,0.021484375,47.40319061279297,3.693513971077604,1024,22,0
47,0.01,1,350,0.015625,32.963218688964844,1.8090680674665816,1024,16,3
48,0.01,1,350,0.017937219730941704,27.819774627685547,1.191250888422907,223,4,3
49,0.01,1,350,0.01953125,21.808317184448242,3.0653653365405966,1024,20,4
50,0.01,1,350,0.02244668911335578,34.2035026550293,3.7340067340067336,891,20,4
51,0.01,1,350,0.020618556701030927,34.28593444824219,2.7808834039758628,679,14,2
52,0.01,1,350,0.0283203125,39.330448150634766,5.89203419195713,1024,29,0
53,0.01,1,350,0.0234375,36.20811080932617,4.321662605614612,1024,24,1
54,0.01,1,350,0.013215859030837005,41.6356086730957,0.6886639227424893,454,6,1
55,0.01,1,350,0.017578125,28.493837356567383,2.437216702003589,1024,18,0
56,0.01,1,350,0.025390625,36.940208435058594,4.949811240151619,1024,26,0
57,0.01,1,350,0.017578125,53.387428283691406,2.437216702003589,1024,18,2
58,0.01,1,350,0.02494061757719715,41.18207550048828,4.357195014694059,842,21,2
59,0.01,1,350,0.0166015625,27.034006118774414,2.123142384735085,1024,17,1
60,0.01,1,350,0.0166015625,22.29705810546875,2.123142384735085,1024,17,1
