model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.02,17,350,0.115234375,40.5860710144043,21.767857142857146,1024,118,0
2,0.02,17,350,0.1318359375,29.323495864868164,25.5625,1024,135,0
3,0.02,17,350,0.10237659963436929,49.510498046875,13.761617688495798,547,56,0
4,0.02,17,350,0.1318359375,25.36152458190918,25.5625,1024,135,0
5,0.02,17,350,0.11901504787961696,45.08869171142578,19.12193574961974,731,87,0
6,0.02,17,350,0.193359375,42.332855224609375,39.62500000000001,1024,198,0
7,0.02,17,350,0.154296875,36.598716735839844,30.696428571428577,1024,158,0
8,0.02,17,350,0.193359375,29.37187385559082,39.62500000000001,1024,198,0
9,0.02,17,350,0.12315270935960591,40.64833068847656,18.182820443600225,609,75,0
10,0.02,17,350,0.12109375,42.698429107666016,23.107142857142858,1024,124,0
11,0.02,17,350,0.166015625,47.40397262573242,33.37500000000001,1024,170,0
12,0.02,17,350,0.09743589743589744,41.64467239379883,7.723810427139597,195,19,0
13,0.02,17,350,0.119140625,36.74478530883789,22.66071428571429,1024,122,0
14,0.02,17,350,0.12790697674418605,46.3294677734375,10.108476662046938,172,22,0
15,0.02,17,350,0.134765625,47.08861541748047,26.232142857142858,1024,138,0
