model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.01,13,350,0.04861111111111111,36.78075408935547,4.6566752107010165,144,7,0
2,0.01,13,350,0.0869140625,25.671682357788086,24.736493228067356,1024,89,0
3,0.01,13,350,0.06744186046511629,39.08676528930664,16.930123493725688,860,58,0
4,0.01,13,350,0.08672086720867209,31.677858352661133,14.811842622935771,369,32,0
5,0.01,13,350,0.0810546875,28.785049438476562,22.852047324456336,1024,83,0
6,0.01,13,350,0.03125,32.19857406616211,1.2081373926817922,32,1,0
7,0.01,13,350,0.0908203125,31.641910552978516,25.99279049714137,1024,93,0
8,0.01,13,350,0.130859375,25.33664894104004,38.869837505150024,1024,134,0
9,0.01,13,350,0.09765625,42.4873046875,28.191310718020897,1024,100,0
10,0.01,13,350,0.06354916067146282,37.34087371826172,15.5424005126528,834,53,0
11,0.01,13,350,0.109375,41.120811462402344,31.960202525242945,1024,112,0
12,0.01,13,350,0.046153846153846156,28.065454483032227,5.074043825778483,195,9,0
13,0.01,13,350,0.0849609375,23.283798217773438,24.10834459353035,1024,87,0
14,0.01,13,350,0.0703125,44.57669448852539,19.39722983450279,1024,72,0
15,0.01,13,350,0.0732421875,38.2197265625,20.339452786308303,1024,75,0
16,0.01,13,350,0.10546875,30.442102432250977,30.703905256168927,1024,108,0
17,0.01,13,350,0.057633973710819006,28.915388107299805,15.05557550173868,989,57,0
18,0.01,13,350,0.0634765625,27.12863540649414,17.198709613623265,1024,65,0
19,0.01,13,350,0.0615234375,24.70737648010254,16.570560979086256,1024,63,0
20,0.01,13,350,0.052734375,30.900497436523438,13.743892123669724,1024,54,0
21,0.01,13,350,0.058823529411764705,39.87812423706055,11.081451799066967,510,30,0
22,0.01,13,350,0.087890625,47.93973922729492,25.05056754533586,1024,90,0
23,0.01,13,350,0.08285714285714285,36.54367446899414,13.698990388431465,350,29,0
24,0.01,13,350,0.05013550135501355,31.216218948364258,10.958201347911242,738,37,0
25,0.01,13,350,0.10084033613445378,34.06598663330078,17.25024403528256,357,36,0
26,0.01,13,350,0.1085972850678733,44.809635162353516,14.731382160766909,221,24,0
27,0.01,13,350,0.123046875,29.634859085083008,36.357242967001994,1024,126,0
28,0.01,13,350,0.0966796875,37.99724578857422,27.877236400752395,1024,99,0
29,0.01,13,350,0.130859375,28.988536834716797,38.869837505150024,1024,134,0
30,0.01,13,350,0.05555555555555555,34.510005950927734,7.268152320870243,252,14,0
