model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.015,14,300,0.09027777777777778,30.506845474243164,7.4316336304338675,144,13,0
2,0.015,14,300,0.099609375,31.575721740722656,22.27433363955686,1024,102,0
3,0.015,14,300,0.07227488151658767,30.702045440673828,13.688998565515677,844,61,0
4,0.015,14,300,0.11553784860557768,38.37953186035156,18.531804132563085,502,58,0
5,0.015,14,300,0.07995226730310262,47.88064956665039,15.46865595463401,838,67,0
6,0.015,14,300,0.107421875,50.61547088623047,24.33105881403118,1024,110,0
7,0.015,14,300,0.119140625,30.496286392211914,27.41614657574266,1024,122,0
8,0.015,14,300,0.13671875,33.73637771606445,32.043778218309875,1024,140,0
9,0.015,14,300,0.0751953125,43.82146453857422,15.84706746932462,1024,77,0
10,0.015,14,300,0.14634146341463414,34.99173355102539,6.918788175182804,41,6,0
11,0.015,14,300,0.1220703125,37.01551818847656,28.187418516170528,1024,125,0
12,0.015,14,300,0.046153846153846156,27.674226760864258,3.5790291188833483,195,9,0
13,0.015,14,300,0.0703125,35.530235290527344,14.56161423527817,1024,72,0
14,0.015,14,300,0.0888671875,43.140647888183594,19.446336524654676,1024,91,0
15,0.015,14,300,0.05,53.24702835083008,1.2877136443247132,20,1,0
