gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,8,0,0.8994140625,26.537973403930664,-0.06250000000000237,1024,921,2
0.9,8,50,0.8997134670487106,43.52366256713867,-0.017842924252410367,349,314,4
0.9,8,100,0.9101449275362319,41.41312026977539,0.6281122190678599,345,314,1
0.9,8,150,0.9248046875,57.28765869140625,2.6458333333333313,1024,947,0
0.9,8,200,0.9130434782608695,51.70566940307617,0.8075728530872484,345,315,4
0.9,8,250,0.9345703125,59.851585388183594,3.687499999999998,1024,957,0
0.9,8,300,0.9130434782608695,56.55105209350586,0.8075728530872484,345,315,4
0.9,8,350,0.9384765625,58.43680953979492,4.104166666666664,1024,961,0
0.9,8,400,0.9101449275362319,53.89064025878906,0.6281122190678599,345,314,0
0.9,8,450,0.943359375,55.07849884033203,4.624999999999998,1024,966,0
0.9,8,500,0.9101449275362319,55.624691009521484,0.6281122190678599,345,314,0
0.9,8,550,0.9453125,54.57986068725586,4.833333333333331,1024,968,0
0.9,8,600,0.9130434782608695,54.57841873168945,0.8075728530872484,345,315,4
0.9,8,650,0.9482421875,53.31291580200195,5.145833333333331,1024,971,0
0.9,8,700,0.9159420289855073,54.25428009033203,0.9870334871066369,345,316,0
0.9,8,750,0.94921875,53.836822509765625,5.249999999999998,1024,972,0
0.9,8,800,0.9188405797101449,55.15303421020508,1.1664941211260254,345,317,0
0.9,8,850,0.951171875,53.984493255615234,5.458333333333331,1024,974,0
0.9,8,900,0.9217391304347826,54.72819137573242,1.3459547551454139,345,318,0
0.9,8,950,0.9541015625,53.439910888671875,5.770833333333331,1024,977,0
0.9,8,1000,0.9246376811594202,54.93584060668945,1.5254153891648023,345,319,0
