gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,2,0,0.8941684665226782,45.35523223876953,-0.4182654711061541,463,414,4
0.9,2,50,0.892578125,23.532960891723633,-0.7916666666666691,1024,914,3
0.9,2,100,0.8896484375,26.576337814331055,-1.1041666666666692,1024,911,1
0.9,2,150,0.888671875,22.82218360900879,-1.2083333333333357,1024,910,2
0.9,2,200,0.87890625,24.420562744140625,-2.2500000000000027,1024,900,0
0.9,2,250,0.8837890625,26.79642105102539,-1.7291666666666692,1024,905,4
0.9,2,300,0.888671875,26.131900787353516,-1.2083333333333357,1024,910,0
0.9,2,350,0.888671875,25.8765869140625,-1.2083333333333357,1024,910,0
0.9,2,400,0.8974609375,25.634607315063477,-0.2708333333333357,1024,919,0
0.9,2,450,0.896484375,26.376283645629883,-0.3750000000000024,1024,918,0
0.9,2,500,0.8994140625,25.68450927734375,-0.06250000000000237,1024,921,0
0.9,2,550,0.9013671875,26.646709442138672,0.14583333333333098,1024,923,0
0.9,2,600,0.8994140625,26.868576049804688,-0.06250000000000237,1024,921,0
0.9,2,650,0.90234375,26.36662483215332,0.24999999999999764,1024,924,0
0.9,2,700,0.904296875,26.425857543945312,0.458333333333331,1024,926,0
0.9,2,750,0.9033203125,26.361501693725586,0.3541666666666643,1024,925,0
0.9,2,800,0.90625,26.675416946411133,0.6666666666666643,1024,928,0
0.9,2,850,0.908203125,27.199806213378906,0.8749999999999977,1024,930,0
0.9,2,900,0.9072265625,27.298728942871094,0.770833333333331,1024,929,0
0.9,2,950,0.908203125,27.34791374206543,0.8749999999999977,1024,930,0
0.9,2,1000,0.9091796875,27.2856502532959,0.9791666666666643,1024,931,0
