model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.9,2000,0,0.939453125,1522.1431884765625,4.208333333333331,1024,962,0
1,0.9,2000,50,0.9482421875,621.2666625976562,5.145833333333331,1024,971,0
1,0.9,2000,100,0.9208984375,404.1645202636719,2.2291666666666643,1024,943,0
1,0.9,2000,150,0.9150390625,244.42897033691406,1.6041666666666643,1024,937,0
1,0.9,2000,200,0.9150390625,214.17413330078125,1.6041666666666643,1024,937,0
1,0.9,2000,250,0.921875,179.58969116210938,2.3333333333333313,1024,944,0
1,0.9,2000,300,0.9228515625,99.63379669189453,2.437499999999998,1024,945,0
1,0.9,2000,350,0.9150390625,82.939453125,1.6041666666666643,1024,937,1
1,0.9,2000,400,0.904296875,70.24869537353516,0.458333333333331,1024,926,0
1,0.9,2000,450,0.91015625,62.09147262573242,1.083333333333331,1024,932,1
1,0.9,2000,500,0.90625,46.773502349853516,0.6666666666666643,1024,928,2
1,0.9,2000,550,0.916015625,40.15055465698242,1.708333333333331,1024,938,1
1,0.9,2000,600,0.9130859375,34.34591293334961,1.395833333333331,1024,935,1
1,0.9,2000,650,0.908203125,33.44125747680664,0.8749999999999977,1024,930,1
1,0.9,2000,700,0.9130859375,31.647811889648438,1.395833333333331,1024,935,1
1,0.9,2000,750,0.9072265625,29.420021057128906,0.770833333333331,1024,929,1
1,0.9,2000,800,0.9033203125,28.20774269104004,0.3541666666666643,1024,925,1
1,0.9,2000,850,0.9072265625,26.765575408935547,0.770833333333331,1024,929,1
1,0.9,2000,900,0.90234375,25.65723419189453,0.24999999999999764,1024,924,1
1,0.9,2000,950,0.90625,25.385820388793945,0.6666666666666643,1024,928,1
1,0.9,2000,1000,0.904296875,26.14133071899414,0.458333333333331,1024,926,1
