model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.1,500,0,0.11538461538461539,73.33788299560547,0.2614881801842453,26,3,0
1,0.1,500,50,0.111328125,35.07484817504883,1.2083333333333326,1024,114,0
1,0.1,500,100,0.1015625,34.35592269897461,0.16666666666666605,1024,104,0
1,0.1,500,150,0.1044921875,32.24509811401367,0.479166666666666,1024,107,0
1,0.1,500,200,0.099609375,27.36390495300293,-0.041666666666667254,1024,102,1
1,0.1,500,250,0.10546875,33.4413948059082,0.5833333333333327,1024,108,0
1,0.1,500,300,0.0888671875,34.72358322143555,-1.1875000000000004,1024,91,0
1,0.1,500,350,0.0849609375,31.92010498046875,-1.604166666666667,1024,87,3
1,0.1,500,400,0.1015625,27.63323211669922,0.16666666666666605,1024,104,0
1,0.1,500,450,0.1025390625,26.542295455932617,0.2708333333333327,1024,105,0
1,0.1,500,500,0.087890625,28.476701736450195,-1.291666666666667,1024,90,0
1,0.1,500,550,0.0888671875,26.54510498046875,-1.1875000000000004,1024,91,0
1,0.1,500,600,0.099609375,26.3419132232666,-0.041666666666667254,1024,102,0
1,0.1,500,650,0.0869140625,27.193586349487305,-1.3958333333333337,1024,89,0
1,0.1,500,700,0.0859375,26.195110321044922,-1.5000000000000004,1024,88,0
1,0.1,500,750,0.0859375,26.1718692779541,-1.5000000000000004,1024,88,0
1,0.1,500,800,0.080078125,25.624162673950195,-2.1250000000000004,1024,82,0
1,0.1,500,850,0.0810546875,25.55840301513672,-2.0208333333333335,1024,83,0
1,0.1,500,900,0.0791015625,24.916860580444336,-2.229166666666667,1024,81,0
1,0.1,500,950,0.0810546875,25.628873825073242,-2.0208333333333335,1024,83,0
1,0.1,500,1000,0.0791015625,25.310041427612305,-2.229166666666667,1024,81,4
