model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.75,2000,0,0.8701171875,1736.9931640625,8.876760388790496,1024,891,0
1,0.75,2000,50,0.8486328125,735.2967529296875,7.289047148519026,1024,869,0
1,0.75,2000,100,0.8359375,406.58575439453125,6.3508529610858835,1024,856,0
1,0.75,2000,150,0.8271484375,271.2623596191406,5.7013339082475545,1024,847,0
1,0.75,2000,200,0.8115234375,245.8897705078125,4.546633369868303,1024,831,0
1,0.75,2000,250,0.806640625,214.56153869628906,4.185789451624787,1024,826,0
1,0.75,2000,300,0.806640625,112.5196533203125,4.185789451624787,1024,826,0
1,0.75,2000,350,0.791015625,90.4083251953125,3.0310889132455356,1024,810,0
1,0.75,2000,400,0.7841796875,73.64785766601562,2.5259074277046127,1024,803,0
1,0.75,2000,450,0.7822265625,66.29792022705078,2.381569860407206,1024,801,0
1,0.75,2000,500,0.767578125,50.81863784790039,1.299038105676658,1024,786,0
1,0.75,2000,550,0.7587890625,41.7614860534668,0.649519052838329,1024,777,0
1,0.75,2000,600,0.751953125,37.53963088989258,0.14433756729740646,1024,770,0
1,0.75,2000,650,0.7568359375,36.27408981323242,0.5051814855409226,1024,775,0
1,0.75,2000,700,0.7412109375,32.045387268066406,-0.649519052838329,1024,759,0
1,0.75,2000,750,0.7314453125,30.310775756835938,-1.3712068893253613,1024,749,0
1,0.75,2000,800,0.73046875,28.451335906982422,-1.4433756729740645,1024,748,0
1,0.75,2000,850,0.7314453125,26.528427124023438,-1.3712068893253613,1024,749,1
1,0.75,2000,900,0.732421875,26.122901916503906,-1.299038105676658,1024,750,2
1,0.75,2000,950,0.7353515625,25.614994049072266,-1.0825317547305484,1024,753,2
1,0.75,2000,1000,0.7353515625,26.05776023864746,-1.0825317547305484,1024,753,2
