model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
1,0.5,2000,0,0.728515625,2153.542724609375,14.625,1024,746,0
1,0.5,2000,50,0.7001953125,775.2820434570312,12.8125,1024,717,0
1,0.5,2000,100,0.6728515625,472.9634094238281,11.0625,1024,689,0
1,0.5,2000,150,0.66015625,287.659912109375,10.25,1024,676,0
1,0.5,2000,200,0.62109375,251.90277099609375,7.75,1024,636,0
1,0.5,2000,250,0.62109375,220.85508728027344,7.75,1024,636,0
1,0.5,2000,300,0.5947265625,104.55897521972656,6.0625,1024,609,0
1,0.5,2000,350,0.5927734375,102.20336151123047,5.9375,1024,607,0
1,0.5,2000,400,0.568359375,79.82746124267578,4.375,1024,582,0
1,0.5,2000,450,0.564453125,57.330291748046875,4.125,1024,578,0
1,0.5,2000,500,0.5380859375,48.020957946777344,2.4375,1024,551,0
1,0.5,2000,550,0.533203125,49.35465621948242,2.125,1024,546,0
1,0.5,2000,600,0.513671875,38.975975036621094,0.875,1024,526,0
1,0.5,2000,650,0.5078125,34.70213317871094,0.5,1024,520,0
1,0.5,2000,700,0.5009765625,33.102439880371094,0.0625,1024,513,0
1,0.5,2000,750,0.4765625,29.301525115966797,-1.5,1024,488,2
1,0.5,2000,800,0.4833984375,29.354442596435547,-1.0625,1024,495,2
1,0.5,2000,850,0.4912109375,27.233177185058594,-0.5625,1024,503,2
1,0.5,2000,900,0.48828125,26.776968002319336,-0.75,1024,500,2
1,0.5,2000,950,0.4853515625,26.335256576538086,-0.9375,1024,497,2
1,0.5,2000,1000,0.490234375,26.133159637451172,-0.625,1024,502,2
