model_seed,gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
101,0.025,1,200,0.03361344537815126,31.664016723632812,1.0424103141708885,357,12,1
102,0.025,1,200,0.0205078125,34.06528854370117,-0.9207368843792513,1024,21,4
103,0.025,1,200,0.0263671875,47.22257995605469,0.2802242691589022,1024,27,4
104,0.025,1,200,0.029561671763506627,36.16557693481445,0.9151372298200714,981,29,4
105,0.025,1,200,0.0263671875,29.837366104125977,0.2802242691589022,1024,27,2
106,0.025,1,200,0.0244140625,26.82717514038086,-0.12009611535381563,1024,25,2
107,0.025,1,200,0.02734375,19.583303451538086,0.4803844614152611,1024,28,4
108,0.025,1,200,0.037037037037037035,27.033483505249023,1.2668615834434866,270,10,1
109,0.025,1,200,0.0361328125,25.25807762145996,2.2818261917224913,1024,37,3
110,0.025,1,200,0.02734375,27.62009620666504,0.4803844614152611,1024,28,2
111,0.025,1,200,0.03326612903225806,27.932472229003906,1.6675762613032723,992,33,0
112,0.025,1,200,0.03515625,42.923030853271484,2.0816659994661326,1024,36,1
113,0.025,1,200,0.022727272727272728,42.44478225708008,-0.1672484020014183,132,3,0
114,0.025,1,200,0.025390625,39.352256774902344,0.08006407690254327,1024,26,3
115,0.025,1,200,0.02734375,31.810659408569336,0.24019223070763054,256,7,1
116,0.025,1,200,0.0234375,35.215084075927734,-0.32025630761017454,1024,24,0
117,0.025,1,200,0.03592814371257485,41.64910125732422,0.9045494648593846,167,6,0
118,0.025,1,200,0.02734375,16.54241180419922,0.4803844614152611,1024,28,0
119,0.025,1,200,0.03349282296650718,34.77145767211914,1.3621142283761096,627,21,1
120,0.025,1,200,0.041015625,27.096683502197266,3.282627153004286,1024,42,1
121,0.025,1,200,0.021739130434782608,28.505613327026367,-0.31675613357997523,230,5,1
122,0.025,1,200,0.02734375,39.283626556396484,0.4803844614152611,1024,28,1
123,0.025,1,200,0.04156479217603912,29.403894424438477,2.1457312852305215,409,17,1
124,0.025,1,200,0.0361328125,36.256568908691406,2.2818261917224913,1024,37,4
125,0.025,1,200,0.04854368932038835,43.2242546081543,2.16439148270726,206,10,0
126,0.025,1,200,0.0390625,26.704879760742188,2.882306768491568,1024,40,2
127,0.025,1,200,0.03184713375796178,24.720947265625,0.9518027455507891,471,15,2
128,0.025,1,200,0.0322265625,24.811466217041016,1.4811854226970558,1024,33,1
129,0.025,1,200,0.037815126050420166,43.04424285888672,1.266307119612292,238,9,0
130,0.025,1,200,0.027156549520766772,25.443084716796875,0.34560044236884924,626,17,4
131,0.025,1,200,0.040983606557377046,35.139034271240234,1.958587647712119,366,15,0
132,0.025,1,200,0.03125,21.503889083862305,1.2810252304406968,1024,32,2
133,0.025,1,200,0.036,34.809226989746094,1.1140133037920334,250,9,0
134,0.025,1,200,0.034482758620689655,27.027549743652344,0.566528822887065,87,3,3
135,0.025,1,200,0.0390625,79.79948425292969,2.882306768491568,1024,40,1
136,0.025,1,200,0.05,41.9571647644043,1.0127393670836666,40,2,2
137,0.025,1,200,0.0302734375,35.307682037353516,1.0808650381843379,1024,31,3
138,0.025,1,200,0.0224609375,32.678462982177734,-0.5204164998665335,1024,23,3
139,0.025,1,200,0.029296875,45.624053955078125,0.8807048459279789,1024,30,3
140,0.025,1,200,0.029296875,26.72846031188965,0.8807048459279789,1024,30,0
141,0.025,1,200,0.0625,37.04929733276367,1.9215378456610455,64,4,4
142,0.025,1,200,0.03305785123966942,41.8978385925293,1.3906416855253043,726,24,2
143,0.025,1,200,0.0244140625,25.088665008544922,-0.12009611535381563,1024,25,3
144,0.025,1,200,0.022222222222222223,38.721153259277344,-0.39584739066356966,495,11,0
145,0.025,1,200,0.0224609375,24.019222259521484,-0.5204164998665335,1024,23,1
146,0.025,1,200,0.0263671875,27.540544509887695,0.2802242691589022,1024,27,1
147,0.025,1,200,0,33.418479919433594,0.0,0,0,0
148,0.025,1,200,0.03515625,45.200679779052734,2.0816659994661326,1024,36,3
149,0.025,1,200,0.0419921875,29.962839126586914,3.4827873452606446,1024,43,3
150,0.025,1,200,0.03666666666666667,39.51321029663086,1.294300457858868,300,11,2
151,0.025,1,200,0.03759398496240601,40.15896987915039,1.860572828782828,532,20,2
152,0.025,1,200,0.032,40.08467102050781,0.8682431421244593,375,12,0
153,0.025,1,200,0.033203125,29.402652740478516,1.6813456149534145,1024,34,3
154,0.025,1,200,0.033216783216783216,48.012786865234375,1.258715358448892,572,19,3
155,0.025,1,200,0.0283203125,37.48104476928711,0.68054465367162,1024,29,0
156,0.025,1,200,0.02734375,26.95808219909668,0.4803844614152611,1024,28,2
157,0.025,1,200,0.03708133971291866,33.5745849609375,2.237411793194833,836,31,3
158,0.025,1,200,0.04,29.551130294799805,1.270977818604485,175,7,1
159,0.025,1,200,0.03333333333333333,28.459007263183594,0.7161148740394329,180,6,0
160,0.025,1,200,0.03333333333333333,36.39577102661133,1.6277507946773209,930,31,0
161,0.025,1,200,0.0392156862745098,52.879005432128906,0.6502503675297686,51,2,1
162,0.025,1,200,0.022885572139303482,59.16676330566406,-0.42934221382661936,1005,23,3
163,0.025,1,200,0.0302734375,49.19818115234375,1.0808650381843379,1024,31,4
164,0.025,1,200,0.04302670623145401,33.3841667175293,2.997602328782916,674,29,3
165,0.025,1,200,0.021484375,19.589229583740234,-0.7205766921228923,1024,22,3
166,0.025,1,200,0.025793650793650792,35.53049087524414,0.16139400871168005,1008,26,0
167,0.025,1,200,0.02423469387755102,31.108976364135742,-0.13725270326150357,784,19,2
168,0.025,1,200,0.03349282296650718,36.331539154052734,0.7864170164199661,209,7,0
169,0.025,1,200,0.031496062992125984,35.063682556152344,0.9377990134902092,508,16,3
170,0.025,1,200,0.0244140625,21.999544143676758,-0.12009611535381563,1024,25,2
171,0.025,1,200,0.02702702702702703,31.711944580078125,0.15794943794779684,148,4,1
172,0.025,1,200,0.0283203125,30.09308624267578,0.68054465367162,1024,29,2
173,0.025,1,200,0.02734375,41.81706619262695,0.4803844614152611,1024,28,0
174,0.025,1,200,0.02459016393442623,28.841312408447266,-0.028994643734309582,122,3,4
175,0.025,1,200,0.032679738562091505,30.790929794311523,0.6084429159481501,153,5,0
176,0.025,1,200,0.019438444924406047,36.1318473815918,-0.7665040002144786,463,9,2
177,0.025,1,200,0.0302734375,37.11529541015625,1.0808650381843379,1024,31,0
178,0.025,1,200,0.043859649122807015,34.66392135620117,1.2897743092420961,114,5,3
179,0.025,1,200,0.0244140625,30.109333038330078,-0.12009611535381563,1024,25,1
180,0.025,1,200,0.0283203125,26.234704971313477,0.68054465367162,1024,29,3
181,0.025,1,200,0.0380859375,27.944196701049805,2.6821465762352092,1024,39,4
182,0.025,1,200,0.030476190476190476,33.992034912109375,0.803685041486804,525,16,4
183,0.025,1,200,0.02849002849002849,50.83304977416992,0.41880341880341865,351,10,3
184,0.025,1,200,0.0302734375,34.3819694519043,1.0808650381843379,1024,31,3
185,0.025,1,200,0.047337278106508875,37.904476165771484,1.85995009419755,169,8,1
186,0.025,1,200,0.0361328125,42.94967269897461,2.2818261917224913,1024,37,4
187,0.025,1,200,0.031746031746031744,38.00168228149414,0.9700437830247355,504,16,3
188,0.025,1,200,0.029296875,45.447513580322266,0.8807048459279789,1024,30,0
189,0.025,1,200,0.033203125,17.649261474609375,1.6813456149534145,1024,34,0
190,0.025,1,200,0.029239766081871343,26.72836685180664,0.6150752708765849,513,15,2
191,0.025,1,200,0.032846715328467155,33.83359909057617,1.1765377440070417,548,18,0
192,0.025,1,200,0.03515625,31.344213485717773,2.0816659994661326,1024,36,4
193,0.025,1,200,0.029296875,32.60270690917969,0.8807048459279789,1024,30,2
194,0.025,1,200,0.02734375,30.369186401367188,0.4803844614152611,1024,28,2
195,0.025,1,200,0.0224609375,47.19864273071289,-0.5204164998665335,1024,23,0
196,0.025,1,200,0.09090909090909091,34.6929817199707,1.400133193797276,11,1,4
197,0.025,1,200,0.04504504504504504,38.18598175048828,1.3526835660097407,111,5,0
198,0.025,1,200,0.0283203125,37.663211822509766,0.68054465367162,1024,29,2
199,0.025,1,200,0.029885057471264367,44.78487014770508,0.6525923729152449,435,13,1
200,0.025,1,200,0.0283203125,29.98592185974121,0.68054465367162,1024,29,2
201,0.025,1,200,0.0322265625,22.187726974487305,1.4811854226970558,1024,33,4
202,0.025,1,200,0.02973977695167286,34.25814437866211,0.4979224782987766,269,8,4
203,0.025,1,200,0.035856573705179286,61.30751419067383,1.5580175002239827,502,18,0
204,0.025,1,200,0.046875,44.448768615722656,4.48358830654244,1024,48,2
205,0.025,1,200,0.0283203125,22.945104598999023,0.68054465367162,1024,29,4
206,0.025,1,200,0.03225806451612903,35.484901428222656,0.634022958308712,186,6,4
207,0.025,1,200,0.07058823529411765,43.20271301269531,2.692092212881015,85,6,1
208,0.025,1,200,0.026748971193415638,38.51306915283203,0.2469610590628983,486,13,2
209,0.025,1,200,0.027777777777777776,33.67813491821289,0.1849000654084096,108,3,3
210,0.025,1,200,0.029296875,28.108217239379883,0.8807048459279789,1024,30,3
211,0.025,1,200,0.0234375,35.288543701171875,-0.32025630761017454,1024,24,0
212,0.025,1,200,0.03515625,24.001012802124023,2.0816659994661326,1024,36,4
213,0.025,1,200,0.0224609375,31.1007080078125,-0.5204164998665335,1024,23,2
214,0.025,1,200,0.021484375,37.107669830322266,-0.7205766921228923,1024,22,2
215,0.025,1,200,0.03125,37.35947036743164,1.2810252304406968,1024,32,1
216,0.025,1,200,0.03870967741935484,38.37045669555664,1.0932532400206048,155,6,1
217,0.025,1,200,0.03586206896551724,29.600921630859375,1.8733082553676657,725,26,0
218,0.025,1,200,0.04883720930232558,54.16091537475586,3.1660467647960244,430,21,4
219,0.025,1,200,0.03399765533411489,38.35266876220703,1.683183853502205,853,29,1
220,0.025,1,200,0.037109375,46.03402328491211,2.48198638397885,1024,38,0
221,0.025,1,200,0.0302734375,25.00068473815918,1.0808650381843379,1024,31,3
222,0.025,1,200,0.0380859375,44.965911865234375,2.6821465762352092,1024,39,0
223,0.025,1,200,0.033203125,32.063968658447266,1.6813456149534145,1024,34,4
224,0.025,1,200,0.019469026548672566,22.759368896484375,-0.8420802577109822,565,11,1
225,0.025,1,200,0.0302734375,25.480236053466797,1.0808650381843379,1024,31,3
226,0.025,1,200,0.03515625,36.22563171386719,2.0816659994661326,1024,36,0
227,0.025,1,200,0.033203125,28.79240608215332,1.6813456149534145,1024,34,3
228,0.025,1,200,0.0234375,33.150634765625,-0.32025630761017454,1024,24,1
229,0.025,1,200,0.0283203125,33.47388458251953,0.68054465367162,1024,29,2
230,0.025,1,200,0.0380859375,31.767751693725586,2.6821465762352092,1024,39,2
231,0.025,1,200,0.03515625,41.62725830078125,2.0816659994661326,1024,36,0
232,0.025,1,200,0.0244140625,57.06074905395508,-0.12009611535381563,1024,25,1
233,0.025,1,200,0.02706359945872801,42.682273864746094,0.3593149707249693,739,20,3
234,0.025,1,200,0.03515625,28.02023696899414,2.0816659994661326,1024,36,0
235,0.025,1,200,0.0361328125,26.762420654296875,2.2818261917224913,1024,37,4
236,0.025,1,200,0.0353356890459364,31.735687255859375,1.1136797948747958,283,10,2
237,0.025,1,200,0.033203125,46.406532287597656,1.6813456149534145,1024,34,1
238,0.025,1,200,0.033203125,37.04201889038086,1.6813456149534145,1024,34,0
239,0.025,1,200,0.02631578947368421,39.734893798828125,0.08998425413316946,114,3,0
240,0.025,1,200,0.033203125,24.99130630493164,1.6813456149534145,1024,34,4
241,0.025,1,200,0.04739336492890995,46.253204345703125,4.166949802021879,844,40,3
242,0.025,1,200,0.02734375,43.93907165527344,0.4803844614152611,1024,28,1
243,0.025,1,200,0.0361328125,28.843250274658203,2.2818261917224913,1024,37,3
244,0.025,1,200,0.04225352112676056,27.426786422729492,1.8623641277839524,284,12,2
245,0.025,1,200,0.0537109375,32.59038162231445,5.8847096523369515,1024,55,2
246,0.025,1,200,0.041015625,27.690767288208008,3.282627153004286,1024,42,1
247,0.025,1,200,0.037109375,31.390851974487305,2.48198638397885,1024,38,0
248,0.025,1,200,0.0244140625,25.927431106567383,-0.12009611535381563,1024,25,3
249,0.025,1,200,0.02734375,26.360904693603516,0.4803844614152611,1024,28,2
250,0.025,1,200,0.03515625,29.10990333557129,2.0816659994661326,1024,36,0
251,0.025,1,200,0.029296875,30.81403923034668,0.8807048459279789,1024,30,1
252,0.025,1,200,0.028985507246376812,41.243141174316406,0.2998823007068278,138,4,3
253,0.025,1,200,0.031914893617021274,28.9991397857666,1.288244723678349,846,27,3
254,0.025,1,200,0.0322265625,39.157371520996094,1.4811854226970558,1024,33,3
255,0.025,1,200,0.038461538461538464,41.62200164794922,0.7614996105085895,78,3,1
256,0.025,1,200,0.033203125,40.85385513305664,1.6813456149534145,1024,34,2
257,0.025,1,200,0.03180914512922465,31.089431762695312,0.9781473239693952,503,16,2
258,0.025,1,200,0.0302734375,24.69194221496582,1.0808650381843379,1024,31,2
259,0.025,1,200,0.044921875,21.707475662231445,4.083267922029721,1024,46,2
260,0.025,1,200,0.0380859375,31.18047523498535,2.6821465762352092,1024,39,2
261,0.025,1,200,0.033203125,44.55088424682617,1.6813456149534145,1024,34,2
262,0.025,1,200,0.0380859375,34.36281967163086,2.6821465762352092,1024,39,4
263,0.025,1,200,0.0302734375,37.116798400878906,1.0808650381843379,1024,31,2
264,0.025,1,200,0.03125,33.87966537475586,1.2810252304406968,1024,32,4
265,0.025,1,200,0.0322265625,33.106727600097656,1.4811854226970558,1024,33,3
266,0.025,1,200,0.025390625,35.72518539428711,0.08006407690254327,1024,26,4
267,0.025,1,200,0.0263671875,27.66799545288086,0.2802242691589022,1024,27,0
268,0.025,1,200,0.03067484662576687,37.951358795166016,0.8037782418119948,489,15,0
269,0.025,1,200,0.03515625,27.60687828063965,2.0816659994661326,1024,36,2
270,0.025,1,200,0.0341796875,21.20277214050293,1.8815058072097735,1024,35,4
271,0.025,1,200,0.033203125,26.22593116760254,1.6813456149534145,1024,34,3
272,0.025,1,200,0.02348993288590604,26.07062530517578,-0.16696754806353853,298,7,3
273,0.025,1,200,0.028011204481792718,38.40182876586914,0.3644198659296601,357,10,0
274,0.025,1,200,0.02734375,42.33204650878906,0.4803844614152611,1024,28,1
275,0.025,1,200,0.03007518796992481,30.96485137939453,0.64933119482924,399,12,3
276,0.025,1,200,0.02888086642599278,27.996070861816406,0.7165671503617128,831,24,1
277,0.025,1,200,0.036231884057971016,30.480403900146484,1.1951841927302296,276,10,3
278,0.025,1,200,0.0361328125,36.50031280517578,2.2818261917224913,1024,37,3
279,0.025,1,200,0.0302734375,18.16217041015625,1.0808650381843379,1024,31,3
280,0.025,1,200,0.0311284046692607,39.82948303222656,0.6292767473719323,257,8,0
281,0.025,1,200,0.0341796875,32.817222595214844,1.8815058072097735,1024,35,4
282,0.025,1,200,0.0224609375,18.835203170776367,-0.5204164998665335,1024,23,3
283,0.025,1,200,0.02734375,26.85303497314453,0.4803844614152611,1024,28,3
284,0.025,1,200,0.03125,36.85539627075195,1.2810252304406968,1024,32,0
285,0.025,1,200,0.0244140625,37.96074676513672,-0.12009611535381563,1024,25,0
286,0.025,1,200,0.0263671875,18.462892532348633,0.2802242691589022,1024,27,2
287,0.025,1,200,0.0463258785942492,32.292720794677734,3.417604374536399,626,29,2
288,0.025,1,200,0.06818181818181818,42.78353500366211,1.8346572884240169,44,3,4
289,0.025,1,200,0.031914893617021274,41.959930419921875,0.429414907892783,94,3,2
