gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,1000,0,0.3974609375,165.7085418701172,10.897486330954187,1024,407,0
0.25,1000,50,0.798828125,1077.056396484375,40.55885641057121,1024,818,0
0.25,1000,100,0.8056640625,1113.3907470703125,41.06403789611213,1024,825,0
0.25,1000,150,0.8046875,1103.834228515625,40.991869112463434,1024,824,0
0.25,1000,200,0.8056640625,1070.920166015625,41.06403789611213,1024,825,0
0.25,1000,250,0.80859375,1088.0689697265625,41.280544247058245,1024,828,0
0.25,1000,300,0.8095703125,1126.97705078125,41.35271303070695,1024,829,0
0.25,1000,350,0.810546875,1135.5697021484375,41.42488181435565,1024,830,0
0.25,1000,400,0.8095703125,1131.885986328125,41.35271303070695,1024,829,0
0.25,1000,450,0.8154296875,1127.9609375,41.78572573259917,1024,835,0
0.25,1000,500,0.822265625,1116.3385009765625,42.29090721814009,1024,842,0
0.25,1000,550,0.8251953125,1130.15966796875,42.5074135690862,1024,845,0
0.25,1000,600,0.82421875,1110.46826171875,42.4352447854375,1024,844,0
0.25,1000,650,0.8310546875,1156.1724853515625,42.94042627097842,1024,851,0
0.25,1000,700,0.833984375,1156.0528564453125,43.156932621924526,1024,854,0
0.25,1000,750,0.83984375,1098.7666015625,43.58994532381675,1024,860,0
0.25,1000,800,0.8447265625,1077.1307373046875,43.95078924206027,1024,865,0
0.25,1000,850,0.8486328125,1129.4619140625,44.23946437665508,1024,869,0
0.25,1000,900,0.8642578125,1114.8782958984375,45.39416491503433,1024,885,0
0.25,1000,950,0.87890625,1162.5137939453125,46.47669666976488,1024,900,0
0.25,1000,1000,0.896484375,1183.3714599609375,47.775734775441535,1024,918,0
