gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,70,0,0.26844262295081966,45.692535400390625,0.94087507228077,488,131,4
0.25,70,50,0.553030303030303,71.09809112548828,17.97866299901979,660,365,0
0.25,70,100,0.6794258373205742,204.9801483154297,20.27569156062409,418,284,0
0.25,70,150,0.7,98.78643798828125,26.698314553544385,660,462,0
0.25,70,200,0.7177033492822966,220.32421875,22.082995543743788,418,300,0
0.25,70,250,0.7363636363636363,108.37815856933594,28.855754113426762,660,486,0
0.25,70,300,0.7368421052631579,253.04176330566406,22.986647535303636,418,308,0
0.25,70,350,0.75,116.17269897460938,29.664793948382652,660,495,0
0.25,70,400,0.7464114832535885,262.40338134765625,23.43847353108356,418,312,0
0.25,70,450,0.759090909090909,116.75225067138672,30.204153838353246,660,501,0
0.25,70,500,0.7488038277511961,270.8513488769531,23.551430030028538,418,313,0
0.25,70,550,0.759090909090909,122.21786499023438,30.204153838353246,660,501,0
0.25,70,600,0.7511961722488039,270.89398193359375,23.66438652897352,418,314,0
0.25,70,650,0.7606060606060606,118.44671630859375,30.294047153348345,660,502,0
0.25,70,700,0.7607655502392344,282.30908203125,24.116212524753443,418,318,0
0.25,70,750,0.7696969696969697,121.37870025634766,30.83340704331894,660,508,0
0.25,70,800,0.7751196172248804,284.6625061035156,24.79395151842333,418,324,0
0.25,70,850,0.7787878787878788,117.9345932006836,31.372766933289533,660,514,0
0.25,70,900,0.7870813397129187,289.2197265625,25.358734013148236,418,329,0
0.25,70,950,0.793939393939394,122.85041046142578,32.27170008324052,660,524,0
0.25,70,1000,0.8038277511961722,307.5453186035156,26.149429505763102,418,336,0
