gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,40,0,0.48046875,28.58774757385254,-1.25,1024,492,1
0.5,40,50,0.6330935251798561,58.7442626953125,5.435693386305748,417,264,0
0.5,40,100,0.7567567567567568,165.42755126953125,5.410200575789244,111,84,0
0.5,40,150,0.7249240121580547,87.07868957519531,11.539281398664667,658,477,0
0.5,40,200,0.7450980392156863,75.81497192382812,7.827803638564369,255,190,0
0.5,40,250,0.7628504672897196,106.38531494140625,15.380683358054924,856,653,0
0.5,40,300,0.7477203647416414,90.78533172607422,12.708803162042843,658,492,0
0.5,40,350,0.792156862745098,71.86534118652344,9.330741937168728,255,202,0
0.5,40,400,0.780373831775701,110.11946105957031,16.40606224859192,856,668,0
0.5,40,450,0.7598784194528876,94.32697296142578,13.332548102511204,658,500,0
0.5,40,500,0.788235294117647,73.42813110351562,9.205497078951698,255,201,0
0.5,40,550,0.7920560747663551,115.0864028930664,17.08964817561658,856,678,0
0.5,40,600,0.7750759878419453,89.58425903320312,14.112229278096654,658,510,0
0.5,40,650,0.792156862745098,71.95154571533203,9.330741937168728,255,202,0
0.5,40,700,0.8060747663551402,112.15106964111328,17.909951288046177,856,690,0
0.5,40,750,0.7917933130699089,89.16839599609375,14.969878571240649,658,521,0
0.5,40,800,0.8196078431372549,71.21409606933594,10.207455944687936,255,209,0
0.5,40,850,0.8259345794392523,123.42960357666016,19.072047363988105,856,707,0
0.5,40,900,0.7948328267477204,93.70294952392578,15.12581480635774,658,523,0
0.5,40,950,0.8470588235294118,75.8095474243164,11.084169952207146,255,216,0
0.5,40,1000,0.8633177570093458,125.7406997680664,21.25952233046703,856,739,0
