gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.1,60,0,0.14634146341463414,53.2640380859375,1.398799330281389,82,12,4
0.1,60,50,0.306640625,82.2713394165039,22.041666666666664,1024,314,0
0.1,60,100,0.45023148148148145,80.58045196533203,34.31553685954582,864,389,0
0.1,60,150,0.5081395348837209,86.53515625,39.8966688590227,860,437,0
0.1,60,200,0.6025390625,104.71228790283203,53.604166666666664,1024,617,0
0.1,60,250,0.6127906976744186,107.42973327636719,50.126583951079795,860,527,0
0.1,60,300,0.6650390625,125.02033996582031,60.27083333333333,1024,681,0
0.1,60,350,0.663953488372093,114.83649444580078,55.127875773863266,860,571,0
0.1,60,400,0.7099609375,142.9103240966797,65.06249999999999,1024,727,0
0.1,60,450,0.6906976744186046,120.3578872680664,57.74218740850008,860,594,0
0.1,60,500,0.7216796875,148.31787109375,66.31249999999999,1024,739,0
0.1,60,550,0.7058139534883721,126.57856750488281,59.219841810686106,860,607,0
0.1,60,600,0.7314453125,154.2661895751953,67.35416666666666,1024,749,0
0.1,60,650,0.7151162790697675,134.2463836669922,60.12916759664674,860,615,0
0.1,60,700,0.7353515625,156.0680389404297,67.77083333333333,1024,753,0
0.1,60,750,0.7162790697674418,134.9437713623047,60.242833319891815,860,616,0
0.1,60,800,0.73828125,157.8981475830078,68.08333333333333,1024,756,0
0.1,60,850,0.7197674418604652,138.28793334960938,60.583830489627054,860,619,0
0.1,60,900,0.7392578125,160.28912353515625,68.18749999999999,1024,757,0
0.1,60,950,0.7209302325581395,139.9457244873047,60.69749621287213,860,620,0
0.1,60,1000,0.7392578125,160.28912353515625,68.18749999999999,1024,757,0
