gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.1,40,0,0.09441233140655106,36.79267501831055,-0.42431957192927633,519,49,1
0.1,40,50,0.23828125,54.0607795715332,14.749999999999996,1024,244,0
0.1,40,100,0.36363636363636365,72.79329681396484,10.096504045430473,132,48,0
0.1,40,150,0.4658203125,80.49484252929688,39.02083333333333,1024,477,0
0.1,40,200,0.49242424242424243,79.76178741455078,15.028704297508579,132,65,0
0.1,40,250,0.5791015625,82.44593811035156,51.104166666666664,1024,593,0
0.1,40,300,0.57421875,89.6092529296875,50.58333333333333,1024,588,0
0.1,40,350,0.5966796875,94.57981872558594,52.979166666666664,1024,611,0
0.1,40,400,0.6064453125,93.48171997070312,54.02083333333333,1024,621,0
0.1,40,450,0.6181640625,97.7974624633789,55.27083333333333,1024,633,0
0.1,40,500,0.6279296875,98.94135284423828,56.31249999999999,1024,643,0
0.1,40,550,0.634765625,98.55626678466797,57.04166666666666,1024,650,0
0.1,40,600,0.63671875,98.49824523925781,57.24999999999999,1024,652,0
0.1,40,650,0.642578125,99.97024536132812,57.87499999999999,1024,658,0
0.1,40,700,0.650390625,100.28130340576172,58.70833333333333,1024,666,0
0.1,40,750,0.65234375,101.56639862060547,58.91666666666666,1024,668,0
0.1,40,800,0.658203125,105.2035140991211,59.54166666666666,1024,674,0
0.1,40,850,0.66015625,107.12833404541016,59.74999999999999,1024,676,0
0.1,40,900,0.662109375,108.70821380615234,59.95833333333333,1024,678,0
0.1,40,950,0.6650390625,109.93944549560547,60.27083333333333,1024,681,0
0.1,40,1000,0.6669921875,110.6467056274414,60.47916666666666,1024,683,0
