gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,10,0,0.8666666666666667,28.04287338256836,1.0434983894999017,15,13,0
0.75,10,50,0.7577639751552795,42.5999641418457,0.22750787759664504,161,122,0
0.75,10,100,0.794921875,44.98125457763672,3.3197640478403483,1024,814,0
0.75,10,150,0.8371134020618557,46.841129302978516,4.430525168036494,485,406,0
0.75,10,200,0.8198757763975155,41.47083282470703,2.047570898369805,161,132,0
0.75,10,250,0.83203125,50.33574295043945,6.062177826491071,1024,852,0
0.75,10,300,0.865979381443299,55.190338134765625,5.8986281822971085,485,420,0
0.75,10,350,0.8509316770186336,41.11525344848633,2.9576024087563852,161,137,0
0.75,10,400,0.8408203125,50.25576400756836,6.7116968793294,1024,861,0
0.75,10,450,0.8804123711340206,56.79429244995117,6.632679689427415,485,427,0
0.75,10,500,0.84472049689441,43.33668518066406,2.7755961066790693,161,136,0
0.75,10,550,0.8544921875,52.224029541015625,7.722059850411245,1024,875,0
0.75,10,600,0.8865979381443299,56.46259689331055,6.9472731924832605,485,430,0
0.75,10,650,0.8571428571428571,42.18367385864258,3.1396087108337016,161,138,0
0.75,10,700,0.865234375,49.72333526611328,8.51591647054698,1024,886,0
0.75,10,750,0.9051546391752577,60.28932189941406,7.891053701650798,485,439,0
0.75,10,800,0.8633540372670807,43.014060974121094,3.3216150129110176,161,139,0
0.75,10,850,0.8720703125,50.56378936767578,9.021097956087903,1024,893,0
0.75,10,900,0.911340206185567,58.21991729736328,8.205647204706644,485,442,0
0.75,10,950,0.8819875776397516,42.4627685546875,3.8676339191429654,161,142,0
0.75,10,1000,0.88671875,52.752681732177734,10.103629710818451,1024,908,0
