gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,1,0,0.9091796875,35.38594436645508,0.9791666666666643,1024,931,0
0.9,1,50,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,100,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,150,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,200,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,250,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,300,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,350,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,400,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,450,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,500,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,550,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,600,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,650,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,700,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,750,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,800,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,850,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,900,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,950,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
0.9,1,1000,0.8828125,26.474977493286133,-1.8333333333333357,1024,904,4
