gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,40,0,0.3129251700680272,41.56539535522461,1.7619047619047619,147,46,2
0.25,40,50,0.44028103044496486,68.43588256835938,9.08047978869058,427,188,0
0.25,40,100,0.5667447306791569,75.60604858398438,15.115506355943396,427,242,0
0.25,40,150,0.6088992974238876,80.48574829101562,17.127181878361,427,260,0
0.25,40,200,0.6182669789227166,84.24539947509766,17.57422088334269,427,264,0
0.25,40,250,0.6346604215456675,87.11029052734375,18.356539142060647,427,271,0
0.25,40,300,0.6440281030444965,88.71755981445312,18.803578147042337,427,275,0
0.25,40,350,0.6533957845433255,90.91273498535156,19.250617152024027,427,279,0
0.25,40,400,0.6557377049180327,90.76286315917969,19.36237690326945,427,280,0
0.25,40,450,0.6627634660421545,91.25816345214844,19.697656157005717,427,283,0
0.25,40,500,0.667447306791569,91.7286376953125,19.921175659496562,427,285,0
0.25,40,550,0.6697892271662763,93.12003326416016,20.032935410741985,427,286,0
0.25,40,600,0.6697892271662763,93.36991119384766,20.032935410741985,427,286,0
0.25,40,650,0.667447306791569,94.54753875732422,19.921175659496562,427,285,0
0.25,40,700,0.6721311475409836,93.73543548583984,20.144695161987407,427,287,0
0.25,40,750,0.6721311475409836,94.80731201171875,20.144695161987407,427,287,0
0.25,40,800,0.6791569086651054,100.10419464111328,20.479974415723674,427,290,0
0.25,40,850,0.6861826697892272,101.93804931640625,20.815253669459942,427,293,0
0.25,40,900,0.6908665105386417,101.2617416381836,21.038773171950787,427,295,0
0.25,40,950,0.6932084309133489,102.87139129638672,21.150532923196213,427,296,0
0.25,40,1000,0.7049180327868853,104.05722045898438,21.709331679423325,427,301,0
