gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,30,0,0.6,29.628782272338867,0.7745966692414834,15,9,0
0.5,30,50,0.5585585585585585,115.82947540283203,1.2339053944782488,111,62,0
0.5,30,100,0.6759443339960238,51.81279373168945,11.16102990181394,1006,680,0
0.5,30,150,0.7007952286282306,52.05131149291992,12.73744655461252,1006,705,0
0.5,30,200,0.7246520874751491,53.460105895996094,14.250806541299156,1006,729,0
0.5,30,250,0.7266401590457257,53.636314392089844,14.376919873523041,1006,731,0
0.5,30,300,0.7385685884691849,53.27190017700195,15.13359986686636,1006,743,0
0.5,30,350,0.7385685884691849,53.24575424194336,15.13359986686636,1006,743,0
0.5,30,400,0.7395626242544732,52.63984298706055,15.196656532978302,1006,744,0
0.5,30,450,0.742544731610338,53.13264083862305,15.385826531314132,1006,747,0
0.5,30,500,0.7475149105367793,53.79219436645508,15.70110986187385,1006,752,0
0.5,30,550,0.7524850894632207,55.63471603393555,16.016393192433565,1006,757,0
0.5,30,600,0.76441351888668,58.00292205810547,16.773073185776884,1006,769,0
0.5,30,650,0.7664015904572564,58.51490783691406,16.899186518000768,1006,771,0
0.5,30,700,0.7673956262425448,57.617496490478516,16.96224318411271,1006,772,0
0.5,30,750,0.7703777335984096,59.085086822509766,17.15141318244854,1006,775,0
0.5,30,800,0.7783300198807157,58.18519973754883,17.655866511344087,1006,783,0
0.5,30,850,0.7773359840954275,57.231605529785156,17.592809845232143,1006,782,0
0.5,30,900,0.7833001988071571,58.12793731689453,17.971149841903802,1006,788,0
0.5,30,950,0.7982107355864811,59.42926788330078,18.91699983358295,1006,803,0
0.5,30,1000,0.8111332007952287,61.05021667480469,19.73673649303821,1006,816,0
