gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,30,0,0.2965779467680608,35.57018280029297,1.7444461935468158,263,78,0
0.25,30,50,0.4296875,55.376953125,13.279056191361393,1024,440,0
0.25,30,100,0.519774011299435,70.58834838867188,8.288693999112452,177,92,0
0.25,30,150,0.5419921875,60.49507522583008,21.578466310962263,1024,555,0
0.25,30,200,0.6045197740112994,78.1865005493164,10.89247221872893,177,107,0
0.25,30,250,0.5888671875,56.15813446044922,25.04256792610002,1024,603,0
0.25,30,300,0.6440677966101694,78.30918884277344,12.10756872121662,177,114,0
0.25,30,350,0.625,59.26171875,27.71281292110204,1024,640,0
0.25,30,400,0.655367231638418,81.13774108886719,12.454739150498815,177,116,0
0.25,30,450,0.6337890625,62.34935760498047,28.362331973940368,1024,649,0
0.25,30,500,0.6610169491525424,89.01126098632812,12.628324365139914,177,117,0
0.25,30,550,0.6416015625,61.28267288208008,28.939682243129994,1024,657,0
0.25,30,600,0.672316384180791,89.71524047851562,12.975494794422112,177,119,0
0.25,30,650,0.654296875,63.76958465576172,29.877876430563134,1024,670,0
0.25,30,700,0.6666666666666666,92.53675842285156,12.801909579781013,177,118,0
0.25,30,750,0.66015625,63.800209045410156,30.310889132455355,1024,676,0
0.25,30,800,0.6836158192090396,92.50350189208984,13.322665223704309,177,121,0
0.25,30,850,0.666015625,67.55645751953125,30.743901834347575,1024,682,0
0.25,30,900,0.6949152542372882,95.38386535644531,13.669835652986505,177,123,0
0.25,30,950,0.6728515625,66.20226287841797,31.249083319888495,1024,689,0
0.25,30,1000,0.711864406779661,97.52099609375,14.190591296909801,177,126,0
