gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,10,0,0.8994140625,26.537973403930664,-0.06250000000000237,1024,921,2
0.9,10,50,0.8995726495726496,53.46352005004883,-0.030816677568066535,468,421,0
0.9,10,100,0.9111328125,55.6331787109375,1.1874999999999978,1024,933,0
0.9,10,150,0.9182389937106918,55.23912811279297,1.3278187848373257,477,438,0
0.9,10,200,0.9432989690721649,55.14131164550781,2.0102828441296685,194,183,0
0.9,10,250,0.9203354297693921,57.23976516723633,1.4804416336692023,477,439,0
0.9,10,300,0.9484536082474226,57.123416900634766,2.249602230335581,194,184,0
0.9,10,350,0.9266247379454927,57.66128158569336,1.9383101801648326,477,442,0
0.9,10,400,0.9587628865979382,58.926761627197266,2.728241002747407,194,186,0
0.9,10,450,0.9287211740041929,58.382022857666016,2.090933028996709,477,443,0
0.9,10,500,0.9536082474226805,60.464881896972656,2.488921616541494,194,185,0
0.9,10,550,0.9329140461215933,57.7496337890625,2.396178726660463,477,445,0
0.9,10,600,0.9432989690721649,61.26584243774414,2.0102828441296685,194,183,0
0.9,10,650,0.9371069182389937,57.98918151855469,2.701424424324216,477,447,0
0.9,10,700,0.9587628865979382,60.290931701660156,2.728241002747407,194,186,0
0.9,10,750,0.939203354297694,57.75632858276367,2.854047273156093,477,448,0
0.9,10,800,0.9587628865979382,60.82876205444336,2.728241002747407,194,186,0
0.9,10,850,0.9454926624737946,57.60497283935547,3.311915819651723,477,451,0
0.9,10,900,0.9639175257731959,60.72200012207031,2.9675603889533195,194,187,0
0.9,10,950,0.949685534591195,57.555931091308594,3.6171615173154765,477,453,0
0.9,10,1000,0.9639175257731959,60.60617446899414,2.9675603889533195,194,187,0
