gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,100,0,0.26,63.34791946411133,0.32659863237109044,200,52,2
0.25,100,50,0.6437007874015748,204.8734588623047,20.492620783142396,508,327,0
0.25,100,100,0.691358024691358,147.50958251953125,18.346908554248106,324,224,0
0.25,100,150,0.7455268389662028,98.23881530761719,25.665547814123748,503,375,0
0.25,100,200,0.7129629629629629,170.91546630859375,19.245008972987524,324,231,0
0.25,100,250,0.7634194831013916,108.19474792480469,26.592287755255597,503,384,0
0.25,100,300,0.7376543209876543,177.80897521972656,20.27140945154686,324,239,0
0.25,100,350,0.7733598409542743,113.2108383178711,27.107143278106626,503,389,0
0.25,100,400,0.7530864197530864,181.35806274414062,20.912909750646445,324,244,0
0.25,100,450,0.7753479125248509,117.92756652832031,27.21011438267683,503,390,0
0.25,100,500,0.7592592592592593,189.13674926757812,21.169509870286277,324,246,0
0.25,100,550,0.7852882703777336,123.39659118652344,27.72496990552786,503,395,0
0.25,100,600,0.7716049382716049,193.77264404296875,21.682710109565946,324,250,0
0.25,100,650,0.7852882703777336,132.5277557373047,27.72496990552786,503,395,0
0.25,100,700,0.7777777777777778,196.5567169189453,21.939310229205777,324,252,0
0.25,100,750,0.7872763419483101,138.94381713867188,27.827941010098066,503,396,0
0.25,100,800,0.7746913580246914,193.9638214111328,21.811010169385863,324,251,0
0.25,100,850,0.7932405566600398,139.3797149658203,28.13685432380868,503,399,0
0.25,100,900,0.7932098765432098,196.4666748046875,22.580810528305364,324,257,0
0.25,100,950,0.7992047713717694,140.50791931152344,28.4457676375193,503,402,0
0.25,100,1000,0.7993827160493827,206.61581420898438,22.837410647945195,324,259,0
