gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,1,0,0.2421875,23.1486759185791,-0.5773502691896258,1024,248,4
0.25,1,50,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,100,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,150,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,200,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,250,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,300,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,350,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,400,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,450,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,500,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,550,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,600,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,650,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,700,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,750,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,800,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,850,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,900,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,950,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
0.25,1,1000,0.2451171875,34.47947692871094,-0.36084391824351614,1024,251,1
