gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,100,0,0.4983351831298557,56.22737503051758,-0.09994449069791543,901,449,4
0.5,100,50,0.7522697795071336,118.77062225341797,14.009492797976304,771,580,0
0.5,100,100,0.7830985915492957,119.1245346069336,10.667972337928932,355,278,0
0.5,100,150,0.7585034013605442,169.0780029296875,15.354318677193604,882,669,0
0.5,100,200,0.7777777777777778,186.15350341796875,7.993052538854532,207,161,0
0.5,100,250,0.7922705314009661,194.748779296875,8.410081366968681,207,164,0
0.5,100,300,0.7922705314009661,193.75396728515625,8.410081366968681,207,164,0
0.5,100,350,0.7681159420289855,186.6924591064453,7.715033320111766,207,159,0
0.5,100,400,0.7922705314009661,187.80174255371094,8.410081366968681,207,164,0
0.5,100,450,0.8115942028985508,198.11996459960938,8.966119804454214,207,168,0
0.5,100,500,0.8115942028985508,202.9383087158203,8.966119804454214,207,168,0
0.5,100,550,0.8115942028985508,205.39491271972656,8.966119804454214,207,168,0
0.5,100,600,0.8067632850241546,194.27584838867188,8.827110195082831,207,167,0
0.5,100,650,0.8115942028985508,204.93276977539062,8.966119804454214,207,168,0
0.5,100,700,0.821256038647343,215.3631134033203,9.24413902319698,207,170,0
0.5,100,750,0.8260869565217391,209.92037963867188,9.383148632568364,207,171,0
0.5,100,800,0.8454106280193237,205.67874145507812,9.939187070053897,207,175,0
0.5,100,850,0.8454106280193237,211.583251953125,9.939187070053897,207,175,0
0.5,100,900,0.8502415458937198,220.56956481933594,10.07819667942528,207,176,0
0.5,100,950,0.8647342995169082,212.828369140625,10.495225507539429,207,179,0
0.5,100,1000,0.8695652173913043,222.3776397705078,10.634235116910812,207,180,0
