gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,10,0,0.30223880597014924,28.659658432006836,1.974967724404075,268,81,4
0.25,10,50,0.34,33.360374450683594,2.939387691339814,200,68,3
0.25,10,100,0.31724137931034485,49.98659133911133,3.238773714295859,435,138,0
0.25,10,150,0.3839080459770115,48.5936393737793,6.449865601973805,435,167,0
0.25,10,200,0.43908045977011495,57.685150146484375,9.107320957293483,435,191,0
0.25,10,250,0.4459770114942529,56.294898986816406,9.439502876708444,435,194,0
0.25,10,300,0.4666666666666667,59.32488250732422,10.436048634953323,435,203,0
0.25,10,350,0.4896551724137931,53.02192306518555,11.543321699669857,435,213,0
0.25,10,400,0.5218390804597701,57.68201446533203,13.093503990273003,435,227,0
0.25,10,450,0.5287356321839081,58.85616683959961,13.425685909687962,435,230,0
0.25,10,500,0.5448275862068965,59.02667999267578,14.200777054989535,435,237,0
0.25,10,550,0.5448275862068965,60.54072570800781,14.200777054989535,435,237,0
0.25,10,600,0.5448275862068965,64.47634887695312,14.200777054989535,435,237,0
0.25,10,650,0.5655172413793104,65.08676147460938,15.197322813234415,435,246,0
0.25,10,700,0.5724137931034483,69.93873596191406,15.529504732649375,435,249,0
0.25,10,750,0.5747126436781609,70.14383697509766,15.64023203912103,435,250,0
0.25,10,800,0.5816091954022988,69.80207061767578,15.972413958535988,435,253,0
0.25,10,850,0.5793103448275863,69.42054748535156,15.861686652064336,435,252,0
0.25,10,900,0.5816091954022988,69.51544952392578,15.972413958535988,435,253,0
0.25,10,950,0.5862068965517241,74.13796997070312,16.193868571479296,435,255,0
0.25,10,1000,0.5954022988505747,75.92867279052734,16.63677779736591,435,259,0
