gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,80,0,0.4931640625,42.226280212402344,-0.4375,1024,505,3
0.5,80,50,0.689453125,71.10623168945312,12.125,1024,706,0
0.5,80,100,0.7236328125,81.38611602783203,14.3125,1024,741,0
0.5,80,150,0.73046875,85.52340698242188,14.75,1024,748,0
0.5,80,200,0.7490234375,90.5707778930664,15.9375,1024,767,0
0.5,80,250,0.7490234375,89.65096282958984,15.9375,1024,767,0
0.5,80,300,0.755859375,91.4386215209961,16.375,1024,774,0
0.5,80,350,0.75390625,96.620849609375,16.25,1024,772,0
0.5,80,400,0.755859375,99.50831604003906,16.375,1024,774,0
0.5,80,450,0.7548828125,97.07424926757812,16.3125,1024,773,0
0.5,80,500,0.767578125,97.8031005859375,17.125,1024,786,0
0.5,80,550,0.7763671875,101.82383728027344,17.6875,1024,795,0
0.5,80,600,0.7734375,99.27300262451172,17.5,1024,792,0
0.5,80,650,0.7802734375,101.12759399414062,17.9375,1024,799,0
0.5,80,700,0.787109375,101.9697036743164,18.375,1024,806,0
0.5,80,750,0.8037109375,110.07976531982422,19.4375,1024,823,0
0.5,80,800,0.8095703125,108.09357452392578,19.8125,1024,829,0
0.5,80,850,0.818359375,108.37665557861328,20.375,1024,838,0
0.5,80,900,0.8271484375,107.80413818359375,20.9375,1024,847,0
0.5,80,950,0.8330078125,109.38094329833984,21.3125,1024,853,0
0.5,80,1000,0.853515625,117.80188751220703,22.625,1024,874,0
