gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,10,0,0.6,28.04287338256836,0.7745966692414834,15,9,0
0.5,10,50,0.625,42.07352828979492,0.7071067811865475,8,5,2
0.5,10,100,0.5852272727272727,33.57769775390625,2.2613350843332274,176,103,0
0.5,10,150,0.60546875,40.70151138305664,6.75,1024,620,0
0.5,10,200,0.639751552795031,41.80073928833008,6.142712695109416,483,309,0
0.5,10,250,0.6988636363636364,44.231807708740234,5.276448530110864,176,123,0
0.5,10,300,0.6904296875,41.53422164916992,12.1875,1024,707,0
0.5,10,350,0.6832298136645962,48.24901580810547,8.053778866921235,483,330,0
0.5,10,400,0.7443181818181818,40.209259033203125,6.482493908421918,176,131,0
0.5,10,450,0.734375,43.012264251708984,15.0,1024,752,0
0.5,10,500,0.7101449275362319,48.770729064941406,9.236819830423789,483,343,0
0.5,10,550,0.7670454545454546,46.20460891723633,7.0855165975774455,176,135,0
0.5,10,600,0.740234375,45.753440856933594,15.375,1024,758,0
0.5,10,650,0.7122153209109731,49.8083381652832,9.327822981462447,483,344,0
0.5,10,700,0.7727272727272727,45.403045654296875,7.236272269866327,176,136,0
0.5,10,750,0.75390625,44.03963088989258,16.25,1024,772,0
0.5,10,800,0.7329192546583851,48.91140365600586,10.237854491849026,483,354,0
0.5,10,850,0.7784090909090909,48.58614730834961,7.387027942155209,176,137,0
0.5,10,900,0.771484375,45.2723388671875,17.375,1024,790,0
0.5,10,950,0.7577639751552795,48.7700080871582,11.329892304312922,483,366,0
0.5,10,1000,0.8068181818181818,50.95900344848633,8.140806303599618,176,142,0
