gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.25,60,0,0.2772020725388601,36.14804458618164,1.23422690870689,386,107,1
0.25,60,50,0.5,108.26374816894531,8.679477710861025,226,113,0
0.25,60,100,0.5707964601769911,100.81257629394531,11.137382903317244,226,129,0
0.25,60,150,0.6017699115044248,117.19841003417969,12.21271642501684,226,136,0
0.25,60,200,0.6415929203539823,128.03717041015625,13.595288095773464,226,145,0
0.25,60,250,0.6504424778761062,128.22169494628906,13.902526244830492,226,147,0
0.25,60,300,0.6504424778761062,138.86373901367188,13.902526244830492,226,147,0
0.25,60,350,0.6769911504424779,147.36749267578125,14.824240692001574,226,153,0
0.25,60,400,0.672566371681416,150.8038787841797,14.67062161747306,226,152,0
0.25,60,450,0.672566371681416,156.9160919189453,14.67062161747306,226,152,0
0.25,60,500,0.672566371681416,155.2625274658203,14.67062161747306,226,152,0
0.25,60,550,0.672566371681416,156.0239715576172,14.67062161747306,226,152,0
0.25,60,600,0.672566371681416,153.14794921875,14.67062161747306,226,152,0
0.25,60,650,0.672566371681416,154.39407348632812,14.67062161747306,226,152,0
0.25,60,700,0.672566371681416,153.4983673095703,14.67062161747306,226,152,0
0.25,60,750,0.672566371681416,152.55503845214844,14.67062161747306,226,152,0
0.25,60,800,0.6814159292035398,154.90194702148438,14.977859766530088,226,154,0
0.25,60,850,0.6946902654867256,155.57763671875,15.438716990115628,226,157,0
0.25,60,900,0.7079646017699115,156.98390197753906,15.89957421370117,226,160,0
0.25,60,950,0.7168141592920354,157.0435791015625,16.206812362758196,226,162,0
0.25,60,1000,0.7300884955752213,157.78614807128906,16.667669586343738,226,165,0
