gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.5,70,0,0.49612403100775193,33.728179931640625,-0.12451456127293807,258,128,3
0.5,70,50,0.7099609375,92.35615539550781,13.4375,1024,727,0
0.5,70,100,0.7164179104477612,70.12590026855469,7.085827772665702,268,192,0
0.5,70,150,0.767578125,106.9597396850586,17.125,1024,786,0
0.5,70,200,0.7238805970149254,70.07850646972656,7.330166661378313,268,194,0
0.5,70,250,0.779296875,107.63253021240234,17.875,1024,798,0
0.5,70,300,0.746268656716418,70.46881866455078,8.063183327516144,268,200,0
0.5,70,350,0.8037109375,112.93348693847656,19.4375,1024,823,0
0.5,70,400,0.7574626865671642,74.2691650390625,8.42969166058506,268,203,0
0.5,70,450,0.80859375,110.6917724609375,19.75,1024,828,0
0.5,70,500,0.753731343283582,72.02033233642578,8.307522216228755,268,202,0
0.5,70,550,0.810546875,113.10221862792969,19.875,1024,830,0
0.5,70,600,0.7686567164179104,72.80343627929688,8.796199993653977,268,206,0
0.5,70,650,0.8212890625,108.949462890625,20.5625,1024,841,0
0.5,70,700,0.7723880597014925,69.82511138916016,8.91836943801028,268,207,0
0.5,70,750,0.8349609375,115.09019470214844,21.4375,1024,855,0
0.5,70,800,0.7723880597014925,72.19248962402344,8.91836943801028,268,207,0
0.5,70,850,0.8515625,117.2051773071289,22.5,1024,872,0
0.5,70,900,0.7947761194029851,71.85005950927734,9.651386104148113,268,213,0
0.5,70,950,0.8662109375,120.77532958984375,23.4375,1024,887,0
0.5,70,1000,0.8097014925373134,78.34776306152344,10.140063881573333,268,217,0
