gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.75,20,0,0.8666666666666667,28.04287338256836,1.0434983894999017,15,13,0
0.75,20,50,0.7919921875,49.749778747558594,3.1032576968942385,1024,811,0
0.75,20,100,0.8337662337662337,58.20973587036133,3.7957597668704226,385,321,0
0.75,20,150,0.841796875,74.02376556396484,6.783865662978103,1024,862,0
0.75,20,200,0.8571428571428571,56.57255172729492,4.942526826287484,399,342,0
0.75,20,250,0.8596491228070176,59.891780853271484,5.0581414888907,399,343,0
0.75,20,300,0.8571428571428571,63.8093376159668,4.942526826287484,399,342,0
0.75,20,350,0.8596491228070176,62.24384307861328,5.0581414888907,399,343,0
0.75,20,400,0.8696741854636592,63.53375244140625,5.520600139303564,399,347,0
0.75,20,450,0.8847117794486216,64.02185821533203,6.21428811492286,399,353,0
0.75,20,500,0.8822055137844611,65.5539321899414,6.098673452319645,399,352,0
0.75,20,550,0.8947368421052632,66.17625427246094,6.676746765335724,399,357,0
0.75,20,600,0.9022556390977443,66.0665054321289,7.023590753145372,399,360,0
0.75,20,650,0.89453125,66.2557601928711,10.680979980008077,1024,916,0
0.75,20,700,0.8984375,66.83894348144531,10.96965511460289,1024,920,0
0.75,20,750,0.8994140625,66.89266204833984,11.041823898251593,1024,921,0
0.75,20,800,0.9052734375,66.76920318603516,11.474836600143814,1024,927,0
0.75,20,850,0.91015625,67.35894775390625,11.83568051838733,1024,932,0
0.75,20,900,0.9140625,67.73159790039062,12.124355652982143,1024,936,0
0.75,20,950,0.916015625,67.26869201660156,12.268693220279548,1024,938,0
0.75,20,1000,0.919921875,68.1714859008789,12.557368354874361,1024,942,0
