gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.1,90,0,0.11361310133060389,45.32155227661133,1.418348992068014,977,111,0
0.1,90,50,0.3984375,78.08222198486328,31.833333333333332,1024,408,0
0.1,90,100,0.5628517823639775,110.92668914794922,35.61921059534419,533,300,0
0.1,90,150,0.7490234375,193.37149047851562,69.22916666666666,1024,767,0
0.1,90,200,0.6791744840525328,134.7362823486328,44.5709376197112,533,362,0
0.1,90,250,0.8134765625,201.58152770996094,76.10416666666666,1024,833,0
0.1,90,300,0.7279549718574109,156.74044799804688,48.324887662187685,533,388,0
0.1,90,350,0.8359375,217.21786499023438,78.49999999999999,1024,856,0
0.1,90,400,0.7467166979362101,176.63916015625,49.768714601601715,533,398,0
0.1,90,450,0.8466796875,226.43722534179688,79.64583333333333,1024,867,0
0.1,90,500,0.7579737335834896,188.97816467285156,50.635010765250136,533,404,0
0.1,90,550,0.8486328125,224.1105499267578,79.85416666666666,1024,869,0
0.1,90,600,0.7617260787992496,195.47409057617188,50.92377615313295,533,406,0
0.1,90,650,0.853515625,229.2116241455078,80.37499999999999,1024,874,0
0.1,90,700,0.7636022514071295,197.36734008789062,51.06815884707435,533,407,0
0.1,90,750,0.8564453125,232.1066436767578,80.68749999999999,1024,877,0
0.1,90,800,0.7636022514071295,204.45498657226562,51.06815884707435,533,407,0
0.1,90,850,0.8564453125,233.5876922607422,80.68749999999999,1024,877,0
0.1,90,900,0.7636022514071295,205.14785766601562,51.06815884707435,533,407,0
0.1,90,950,0.859375,238.97100830078125,80.99999999999999,1024,880,0
0.1,90,1000,0.7654784240150094,205.18336486816406,51.21254154101575,533,408,0
