gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,50,0,0.8916015625,36.33477783203125,-0.8958333333333357,1024,913,3
0.9,50,50,0.9341637010676157,137.11378479003906,2.6996770599014246,562,525,0
0.9,50,100,0.9328537170263789,83.67286682128906,3.162614682194291,834,778,0
0.9,50,150,0.9341637010676157,126.56312561035156,2.6996770599014246,562,525,0
0.9,50,200,0.9424460431654677,88.93544006347656,4.086005830280216,834,786,0
0.9,50,250,0.9323843416370107,121.58648681640625,2.5590688796982253,562,524,0
0.9,50,300,0.9436450839328537,92.82206726074219,4.201429723790956,834,787,0
0.9,50,350,0.9341637010676157,127.7341079711914,2.6996770599014246,562,525,0
0.9,50,400,0.9448441247002398,94.60138702392578,4.316853617301697,834,788,0
0.9,50,450,0.9395017793594306,124.58264923095703,3.1215016005110225,562,528,0
0.9,50,500,0.9508393285371702,98.92526245117188,4.8939730848554,834,793,0
0.9,50,550,0.9412811387900356,126.96048736572266,3.262109780714222,562,529,0
0.9,50,600,0.9520383693045563,99.2655258178711,5.009396978366141,834,794,0
0.9,50,650,0.9412811387900356,128.3331298828125,3.262109780714222,562,529,0
0.9,50,700,0.9556354916067147,98.54682159423828,5.355668658898363,834,797,0
0.9,50,750,0.9448398576512456,130.64743041992188,3.5433261411206205,562,531,0
0.9,50,800,0.9568345323741008,98.4917221069336,5.471092552409104,834,798,0
0.9,50,850,0.9501779359430605,133.80101013183594,3.965150681730218,562,534,0
0.9,50,900,0.960431654676259,98.55655670166016,5.817364232941325,834,801,0
0.9,50,950,0.9537366548042705,136.0548858642578,4.246367042136617,562,536,0
0.9,50,1000,0.9652278177458034,100.15361785888672,6.279059806984288,834,805,0
