gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.9,1000,0,0.9295154185022027,1589.5909423828125,1.4823153959066018,227,211,3
0.9,1000,50,0.9747899159663865,2229.125,2.719538874517024,119,116,0
0.9,1000,100,0.9295154185022027,1809.939208984375,1.4823153959066018,227,211,3
0.9,1000,150,0.9747899159663865,2180.201171875,2.719538874517024,119,116,0
0.9,1000,200,0.9295154185022027,1842.34423828125,1.4823153959066018,227,211,3
0.9,1000,250,0.9831932773109243,2312.563232421875,3.0251050401930946,119,117,0
0.9,1000,300,0.9251101321585903,1812.7271728515625,1.2610742920399445,227,210,3
0.9,1000,350,0.9831932773109243,2328.513671875,3.0251050401930946,119,117,0
0.9,1000,400,0.920704845814978,1834.2596435546875,1.0398331881732872,227,209,0
0.9,1000,450,0.9915966386554622,2343.97509765625,3.330671205869165,119,118,0
0.9,1000,500,0.9427312775330396,1824.9229736328125,2.146038707506574,227,214,0
0.9,1000,550,0.9915966386554622,2333.14404296875,3.330671205869165,119,118,0
0.9,1000,600,0.947136563876652,1815.9144287109375,2.367279811373231,227,215,0
0.9,1000,650,0.9915966386554622,2306.969482421875,3.330671205869165,119,118,0
0.9,1000,700,0.9515418502202643,1828.544921875,2.5885209152398887,227,216,0
0.9,1000,750,0.9915966386554622,2342.78955078125,3.330671205869165,119,118,0
0.9,1000,800,0.9559471365638766,1827.5048828125,2.809762019106546,227,217,0
0.9,1000,850,0.9915966386554622,2463.10009765625,3.330671205869165,119,118,0
0.9,1000,900,0.960352422907489,1853.1373291015625,3.0310031229732033,227,218,0
0.9,1000,950,0.9915966386554622,2477.1162109375,3.330671205869165,119,118,0
0.9,1000,1000,0.973568281938326,1934.010986328125,3.6947264345731754,227,221,0
