gamma,amplification,step_to_watermark,max_match_percent,perplexity,z_score,actual_length_used,max_num_matches,best_start
0.1,50,0,0.109375,27.524700164794922,0.9999999999999992,1024,112,0
0.1,50,50,0.29012345679012347,78.05448913574219,11.407407407407407,324,94,0
0.1,50,100,0.36645962732919257,93.61621856689453,15.93815687965509,322,118,0
0.1,50,150,0.513671875,101.35047912597656,44.12499999999999,1024,526,0
0.1,50,200,0.453416149068323,113.22433471679688,21.13942019702505,322,146,0
0.1,50,250,0.607421875,103.24845886230469,54.12499999999999,1024,622,0
0.1,50,300,0.5031055900621118,130.57337951660156,24.111570664093602,322,162,0
0.1,50,350,0.6611328125,124.83704376220703,59.85416666666666,1024,677,0
0.1,50,400,0.5279503105590062,142.41726684570312,25.597645897627874,322,170,0
0.1,50,450,0.68359375,130.1508026123047,62.24999999999999,1024,700,0
0.1,50,500,0.5527950310559007,150.48861694335938,27.08372113116215,322,178,0
0.1,50,550,0.7021484375,139.5556182861328,64.22916666666666,1024,719,0
0.1,50,600,0.5683229813664596,160.7161865234375,28.01251815212107,322,183,0
0.1,50,650,0.708984375,150.24432373046875,64.95833333333333,1024,726,0
0.1,50,700,0.5838509316770186,170.33250427246094,28.941315173079992,322,188,0
0.1,50,750,0.716796875,155.62890625,65.79166666666666,1024,734,0
0.1,50,800,0.593167701863354,181.02317810058594,29.498593385655344,322,191,0
0.1,50,850,0.7197265625,158.91233825683594,66.10416666666666,1024,737,0
0.1,50,900,0.5962732919254659,183.74838256835938,29.68435278984713,322,192,0
0.1,50,950,0.7216796875,160.45237731933594,66.31249999999999,1024,739,0
0.1,50,1000,0.5993788819875776,188.47206115722656,29.870112194038914,322,193,0
